,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
226,53.7,5.4,.502,.453,.234,.340,32,9,5,4,5,104.6,2089,30.4,68.7,2317,Northern Kentucky,-4.65,0.28,11.7,15.5,49.7,.533,.719,23,13,11,10
227,48.4,10.8,.507,.365,.243,.331,30,15,9,5,10,100.9,2270,31.0,74.5,2265,Northwestern State,-7.07,-10.00,7.8,19.1,50.7,.543,.500,15,11,9,5
228,57.1,9.6,.469,.339,.189,.258,31,23,17,11,10,96.5,2172,22.0,66.7,2012,Northwestern,10.51,5.35,5.9,14.0,46.9,.502,.258,8,3,5,2
229,62.1,9.2,.504,.451,.184,.250,32,12,10,4,7,106.8,2197,26.9,69.0,2376,Notre Dame,5.62,11.21,8.5,12.4,49.8,.533,.625,20,10,15,4
230,57.4,8.8,.484,.379,.261,.378,33,19,10,5,12,99.0,2301,29.1,67.5,2239,Oakland,-3.10,-5.92,8.5,17.4,50.0,.521,.424,14,8,8,4
231,54.7,10.2,.523,.414,.276,.367,31,10,9,2,7,107.9,1951,30.7,66.8,2234,Ohio State,10.24,19.37,7.5,16.6,53.8,.563,.677,21,11,15,4
232,57.3,6.8,.522,.425,.201,.292,32,15,10,5,8,103.8,2192,27.1,68.8,2286,Ohio,0.17,0.74,9.3,16.3,51.3,.546,.531,17,8,12,4
233,50.1,12.1,.478,.337,.258,.352,32,14,11,6,7,98.7,2115,29.3,68.5,2163,Oklahoma State,10.51,12.01,9.9,17.0,50.6,.520,.563,18,7,10,5
234,48.0,11.6,.482,.389,.239,.313,31,12,9,3,8,100.8,2089,23.4,69.7,2177,Oklahoma,10.64,13.48,8.8,14.2,49.2,.524,.613,19,9,12,4
235,44.3,9.3,.453,.331,.199,.288,32,19,9,4,11,96.4,2099,30.8,67.5,2098,Old Dominion,0.06,0.02,10.0,15.4,53.6,.486,.406,13,9,10,3
236,45.2,7.0,.511,.378,.218,.290,31,14,7,1,12,111.1,2265,31.3,71.5,2485,Oral Roberts,-1.58,2.16,8.8,12.3,51.8,.545,.548,17,9,13,3
237,59.4,13.7,.516,.349,.292,.388,31,13,11,4,8,106.9,2097,26.5,66.6,2207,Oregon State,6.15,9.70,9.3,15.3,49.4,.559,.581,18,7,12,3
238,52.0,9.6,.543,.373,.202,.289,31,7,5,0,5,111.7,2069,32.7,66.1,2352,Oregon,9.09,18.22,11.4,15.1,51.5,.567,.774,24,13,17,5
239,45.4,11.8,.498,.283,.232,.348,33,10,5,3,5,103.1,2128,33.5,65.9,2300,Pacific,0.19,3.81,8.5,15.5,56.3,.527,.697,23,11,15,7
240,53.2,12.1,.495,.396,.214,.310,31,10,9,3,6,105.1,2114,29.3,71.4,2327,Penn State,9.25,16.12,10.5,13.6,50.8,.525,.677,21,11,14,5
241,54.4,7.6,.530,.446,.166,.249,27,11,6,3,7,102.6,1906,22.8,71.6,1991,Pennsylvania,-0.36,1.07,8.2,15.8,49.0,.548,.593,16,8,8,6
242,56.5,10.1,.500,.375,.262,.330,32,16,8,5,7,104.5,2466,26.9,71.6,2441,Pepperdine,3.60,2.82,8.4,15.4,49.0,.545,.500,16,8,9,6
243,53.5,10.2,.451,.317,.250,.351,33,17,14,7,9,98.4,2169,32.8,66.0,2152,Pittsburgh,7.32,6.80,11.8,15.6,48.5,.494,.485,16,6,11,2
244,46.6,9.9,.498,.302,.220,.306,32,14,8,3,11,108.5,2412,36.8,72.5,2518,Portland State,-2.43,-1.50,11.9,14.7,50.7,.531,.563,18,12,11,6
245,55.5,10.0,.490,.358,.223,.329,32,23,15,9,9,93.5,2309,20.2,70.5,2126,Portland,1.97,-6.53,7.9,17.9,45.7,.520,.281,9,1,7,2
246,57.2,8.6,.484,.269,.286,.404,32,13,4,0,12,98.2,2186,28.1,72.7,2302,Prairie View,-8.36,-6.26,11.8,17.5,49.5,.526,.594,19,14,12,6
247,51.0,5.6,.508,.358,.247,.347,32,22,11,6,14,99.4,2346,26.6,67.2,2155,Presbyterian,-6.93,-15.06,8.7,18.9,50.2,.542,.313,10,7,7,3
248,52.2,5.6,.541,.439,.204,.278,27,13,5,6,6,106.0,1866,25.5,67.2,1931,Princeton,-1.48,-0.75,9.5,16.7,50.9,.568,.519,14,9,7,5
249,58.2,9.6,.473,.366,.249,.359,31,12,6,3,6,102.3,2051,33.7,69.6,2214,Providence,8.19,13.45,11.9,16.1,51.6,.511,.613,19,12,13,5
250,54.2,11.3,.478,.362,.177,.258,31,15,11,5,8,102.9,1942,34.9,64.7,2114,Purdue,10.76,16.30,9.8,14.6,53.0,.504,.516,16,9,11,4
251,57.9,9.3,.509,.513,.215,.282,30,15,10,5,9,101.0,2122,26.9,68.9,2088,Quinnipiac,-6.53,-7.66,6.6,17.6,51.2,.543,.500,15,10,9,5
252,50.8,7.1,.533,.390,.204,.317,32,11,3,4,6,110.2,2115,31.5,65.0,2302,Radford,-5.71,-2.67,8.1,14.1,53.1,.552,.656,21,15,11,9
253,48.3,10.3,.469,.291,.251,.371,30,9,5,3,5,101.2,2066,30.4,71.8,2200,Rhode Island,4.78,9.25,11.6,14.0,50.5,.505,.700,21,13,12,8
254,56.8,5.7,.518,.504,.240,.333,32,17,11,7,8,103.5,2375,25.5,71.3,2363,Rice,-0.76,-3.09,8.3,16.6,49.7,.551,.469,15,7,8,5
255,56.8,7.4,.535,.379,.216,.278,31,7,4,2,3,107.9,2070,22.6,69.3,2335,Richmond,2.76,11.31,11.6,14.1,49.4,.568,.774,24,14,14,9
256,51.8,7.9,.491,.333,.266,.408,30,12,8,1,11,99.9,2080,30.6,71.8,2152,Rider,-5.49,-3.09,9.4,17.0,53.4,.522,.600,18,12,11,5
257,64.3,5.8,.516,.398,.173,.258,34,14,5,3,11,103.4,2280,29.4,67.5,2373,Robert Morris,-6.33,-4.73,9.5,16.4,49.6,.537,.588,20,13,12,7
258,47.8,13.6,.493,.300,.187,.291,31,11,9,1,8,102.5,1942,32.4,67.7,2168,Rutgers,9.68,15.72,9.6,15.3,54.0,.516,.645,20,11,18,2
259,55.3,11.3,.461,.284,.227,.315,30,14,12,4,10,97.9,1791,32.7,64.5,1895,Sacramento State,-2.76,-2.08,10.7,16.4,52.9,.499,.533,16,8,10,4
260,51.6,9.8,.494,.392,.246,.336,33,13,6,4,8,104.9,2291,36.2,69.9,2420,Sacred Heart,-7.40,-4.75,7.1,16.8,54.7,.532,.606,20,12,9,10
261,41.6,7.5,.521,.295,.251,.335,32,10,5,2,8,110.0,2298,32.3,70.3,2485,Saint Francis (PA),-6.50,-2.05,9.9,14.9,52.2,.557,.688,22,13,13,8
262,52.6,6.8,.466,.497,.205,.291,32,26,16,10,12,96.5,2543,26.1,71.3,2208,Saint Joseph's,4.93,-5.54,6.6,15.8,47.3,.499,.188,6,2,4,2
263,54.9,12.6,.500,.271,.232,.401,31,8,6,3,4,103.1,2020,34.0,68.7,2223,Saint Louis,3.07,9.41,10.8,15.6,54.6,.518,.742,23,12,15,6
264,43.8,5.3,.551,.362,.228,.302,34,8,5,3,3,112.4,2276,25.1,65.0,2559,Saint Mary's (CA),5.24,12.27,9.8,13.2,51.4,.581,.765,26,11,14,6
265,46.9,13.6,.460,.325,.274,.380,30,12,6,3,9,96.3,1923,35.6,68.6,1990,Saint Peter's,-5.90,-3.67,10.8,19.7,53.9,.506,.600,18,14,11,6
266,56.2,9.0,.512,.356,.224,.301,31,13,9,3,10,102.7,2245,28.8,74.4,2417,Sam Houston State,-6.50,-5.17,12.2,16.7,49.4,.546,.581,18,11,12,6
267,45.4,9.2,.487,.330,.253,.340,33,23,14,8,14,98.7,2711,28.6,74.6,2448,Samford,-1.13,-13.13,9.4,18.1,48.4,.528,.303,10,4,7,3
268,55.5,8.9,.548,.420,.220,.285,32,2,1,1,0,113.3,1903,28.9,66.1,2395,San Diego State,3.93,18.38,10.5,14.3,52.5,.579,.938,30,17,14,11
269,50.9,8.3,.466,.343,.209,.310,32,23,14,9,10,91.5,2319,25.5,70.9,2101,San Diego,4.35,-3.52,8.1,18.0,48.5,.497,.281,9,2,6,3
270,45.3,7.8,.515,.439,.212,.294,34,12,7,5,6,107.1,2339,29.6,69.2,2546,San Francisco,3.84,8.56,10.1,15.0,52.4,.545,.647,22,9,12,7
271,55.5,8.1,.458,.460,.243,.339,31,24,15,10,12,93.9,2523,24.5,74.1,2167,San Jose State,5.15,-7.55,8.6,16.5,46.0,.499,.226,7,3,6,1
272,57.8,8.5,.528,.371,.261,.351,33,13,10,5,7,103.4,2365,21.7,73.0,2498,Santa Clara,0.63,1.95,9.4,16.7,48.9,.564,.606,20,6,16,3
273,43.2,8.3,.464,.377,.281,.363,29,15,7,4,10,103.0,2110,27.4,71.4,2177,Seattle,-3.91,-3.95,8.1,12.3,48.9,.516,.483,14,7,9,3
274,55.8,14.9,.514,.405,.249,.348,30,9,5,4,4,105.3,2037,29.2,71.0,2241,Seton Hall,9.95,16.75,9.9,16.3,50.3,.548,.700,21,13,11,8
275,52.1,8.1,.518,.332,.256,.363,30,10,5,0,10,106.3,2031,31.9,67.1,2167,Siena,-5.66,-1.13,7.8,16.5,53.5,.550,.667,20,15,14,5
276,44.2,12.1,.520,.302,.288,.398,31,11,7,5,5,105.8,2092,26.5,67.1,2209,South Alabama,-1.03,0.08,11.4,15.9,49.3,.559,.645,20,13,11,7
277,46.5,4.9,.481,.299,.297,.397,29,18,10,5,12,99.5,2180,30.3,69.1,2037,South Carolina State,-9.27,-16.01,6.4,17.9,51.4,.530,.379,11,6,8,3
278,51.2,7.2,.483,.365,.230,.335,33,20,11,6,13,99.3,2460,26.3,69.8,2286,South Carolina Upstate,-6.06,-13.58,8.5,15.6,47.4,.516,.394,13,7,9,4
279,53.5,13.3,.486,.297,.231,.368,31,13,8,5,6,100.8,2156,32.1,72.5,2275,South Carolina,6.43,10.27,10.6,15.5,51.3,.512,.581,18,10,12,6
280,49.9,8.5,.554,.364,.231,.327,32,10,3,0,9,110.3,2256,28.9,69.8,2493,South Dakota State,-4.24,2.29,7.1,16.2,53.1,.580,.688,22,13,16,6
281,49.9,7.0,.557,.330,.297,.393,32,12,6,2,8,111.4,2374,20.2,71.4,2547,South Dakota,-3.84,-1.74,6.4,13.7,50.5,.594,.625,20,10,13,5
282,46.9,6.8,.466,.384,.244,.375,31,17,11,7,6,95.0,1944,32.4,65.5,1943,South Florida,5.18,5.15,11.4,18.9,52.0,.499,.452,14,7,10,3
283,49.0,5.8,.472,.345,.245,.354,31,24,15,7,16,95.9,2307,25.5,68.8,2054,Southeast Missouri State,-5.29,-14.57,7.5,17.0,47.8,.509,.226,7,3,6,0
284,49.4,5.2,.469,.357,.214,.317,31,23,15,8,14,92.9,2429,28.8,74.0,2157,Southeastern Louisiana,-5.72,-16.11,10.7,19.3,46.0,.500,.258,8,5,6,2
285,55.1,13.3,.495,.321,.234,.354,31,9,7,2,6,99.3,2046,30.6,70.0,2179,Southern California,7.22,11.51,9.4,17.7,52.3,.524,.710,22,11,14,5
286,55.7,8.9,.476,.312,.199,.292,31,23,13,10,13,95.3,2261,27.9,70.2,2073,SIU Edwardsville,-5.71,-14.16,8.1,17.5,49.0,.505,.258,8,5,4,4
287,53.2,5.7,.497,.412,.240,.330,32,16,8,3,10,96.9,1991,20.5,64.3,2002,Southern Illinois,0.37,-0.18,10.1,17.5,45.8,.533,.500,16,10,12,3
288,60.6,9.8,.521,.428,.242,.317,30,11,9,2,9,108.3,2054,34.1,66.0,2188,Southern Methodist,3.50,7.97,8.7,16.9,53.0,.557,.633,19,9,15,4
289,56.7,8.3,.490,.300,.180,.250,31,22,13,7,12,95.3,2242,27.9,68.7,2047,Southern Mississippi,2.35,-6.65,8.4,19.0,51.3,.518,.290,9,5,8,1
290,45.9,11.0,.505,.320,.253,.353,32,15,11,5,10,101.7,2122,27.7,70.5,2329,Southern Utah,-2.47,0.10,9.4,16.7,53.7,.541,.531,17,9,9,6
291,52.1,7.1,.486,.296,.232,.343,32,15,5,1,14,99.6,2147,32.1,69.5,2234,Southern,-9.49,-9.36,9.9,17.1,52.8,.518,.531,17,13,11,5
292,54.3,11.1,.494,.339,.199,.270,31,12,7,5,7,103.5,2073,30.7,66.3,2143,St. Bonaventure,1.62,3.12,8.3,15.2,52.3,.526,.613,19,11,9,7
293,46.6,11.7,.471,.349,.196,.269,31,18,11,5,13,98.0,2220,27.9,71.1,2168,St. Francis (NY),-7.44,-11.30,9.0,15.6,49.2,.505,.419,13,7,9,4
294,54.3,11.6,.459,.313,.211,.299,32,15,13,6,8,100.5,2290,29.9,74.3,2387,St. John's (NY),7.68,10.71,13.5,12.9,48.4,.494,.531,17,5,13,1
295,51.1,10.8,.535,.352,.218,.310,32,12,9,4,6,100.3,2000,22.1,68.7,2223,Stanford,6.38,13.35,9.8,18.8,48.8,.561,.625,20,9,14,4
296,52.3,10.3,.541,.274,.302,.437,31,3,1,1,2,107.4,2077,38.2,74.8,2499,Stephen F. Austin,-6.89,4.04,13.9,20.1,55.5,.573,.903,28,19,16,12
297,43.2,8.4,.499,.325,.256,.384,33,17,7,7,9,98.8,2167,30.4,64.3,2103,Stetson,-5.30,-9.63,9.8,18.6,51.9,.530,.485,16,9,8,7
298,47.4,13.4,.479,.431,.238,.329,33,13,6,5,8,98.2,2172,29.5,69.9,2283,Stony Brook,-4.41,-2.41,9.5,17.9,51.8,.517,.606,20,10,10,8
299,55.0,14.7,.505,.421,.264,.357,32,14,10,7,5,107.9,2216,29.6,68.3,2378,Syracuse,7.26,12.32,10.8,14.3,49.1,.545,.563,18,10,11,6
300,57.7,8.8,.460,.350,.228,.333,31,17,12,7,8,95.5,2104,25.9,70.6,2117,Temple,6.17,6.59,10.8,15.8,49.7,.496,.452,14,6,8,4
301,45.2,7.7,.518,.376,.241,.320,29,20,13,6,12,107.5,2382,31.1,70.1,2194,Tennessee-Martin,-4.30,-14.15,7.2,15.9,48.2,.554,.310,9,5,6,2
302,51.9,11.4,.535,.374,.210,.319,33,15,9,3,11,100.4,2345,31.8,70.5,2355,Tennessee State,-5.45,-6.70,7.5,21.3,53.6,.557,.545,18,9,11,4
303,57.2,8.3,.483,.425,.147,.217,31,22,12,8,12,94.6,2241,28.8,68.8,2033,Tennessee Tech,-4.67,-13.64,9.9,18.7,49.4,.505,.290,9,6,6,3
304,62.7,15.6,.488,.361,.279,.373,31,14,9,6,7,100.7,1990,30.5,66.6,2079,Tennessee,8.30,11.18,9.0,17.8,50.8,.533,.548,17,9,11,4
305,54.7,8.7,.517,.391,.231,.327,32,18,10,6,11,96.7,2199,30.3,68.3,2112,Texas A&M-Corpus Christi,-6.63,-10.80,8.6,22.5,52.1,.548,.438,14,10,10,4
306,52.5,10.4,.464,.410,.278,.411,30,14,8,6,4,95.7,1955,31.3,65.7,1894,Texas A&M,6.96,4.93,9.7,18.4,49.7,.505,.533,16,10,11,5
307,59.8,7.4,.480,.419,.212,.284,32,18,10,8,9,101.5,2189,26.7,68.8,2259,Texas-Arlington,2.13,2.76,8.4,14.1,49.1,.517,.438,14,10,8,6
308,61.7,13.5,.498,.433,.169,.265,32,16,11,5,9,98.4,2079,32.2,65.7,2093,Texas Christian,10.09,9.86,10.3,18.4,50.9,.517,.500,16,7,14,1
309,54.1,9.0,.483,.399,.256,.341,32,15,10,4,9,97.1,2116,24.2,69.2,2157,Texas-El Paso,-0.45,-1.00,8.7,17.6,49.7,.526,.531,17,8,13,3
310,57.9,10.8,.489,.311,.246,.343,30,16,7,3,11,102.0,2143,28.6,70.6,2189,Texas-Rio Grande Valley,-3.70,-7.05,11.7,15.3,48.5,.526,.467,14,9,11,3
311,46.0,7.3,.491,.424,.203,.266,32,19,11,5,9,102.3,2465,27.5,74.0,2461,Texas-San Antonio,0.41,-3.18,7.9,15.0,50.0,.526,.406,13,7,10,3
312,44.7,7.4,.462,.286,.288,.408,32,16,6,1,15,96.6,2431,31.5,74.6,2335,Texas Southern,-6.05,-10.37,8.5,18.0,50.6,.508,.500,16,12,11,5
313,54.2,8.7,.503,.278,.269,.355,32,11,7,3,8,107.6,2058,29.4,67.1,2339,Texas State,-0.28,5.42,9.3,14.3,50.2,.545,.656,21,13,15,6
314,61.1,11.5,.517,.366,.260,.345,31,13,9,4,7,103.8,1969,27.8,68.2,2230,Texas Tech,8.41,16.83,11.1,17.4,50.0,.556,.581,18,9,13,3
315,48.5,11.1,.499,.429,.151,.220,31,12,9,6,5,96.9,1962,26.6,66.2,1989,Texas,9.60,10.47,8.3,18.0,47.3,.520,.613,19,9,11,6
316,57.9,8.8,.512,.420,.271,.363,32,15,10,6,9,106.9,2244,28.3,69.5,2386,Toledo,-1.47,1.20,8.0,15.3,51.3,.552,.531,17,8,10,7
317,46.1,9.9,.491,.334,.257,.333,32,13,6,5,4,106.6,2125,33.5,65.7,2258,Towson,-1.51,0.09,8.5,15.2,54.0,.534,.594,19,12,9,8
318,57.3,7.8,.469,.437,.197,.292,31,22,15,9,13,96.4,2276,30.3,70.7,2131,Troy,-1.32,-9.01,8.1,17.1,49.3,.498,.290,9,5,6,3
319,48.0,7.9,.478,.403,.243,.342,30,18,14,7,7,97.7,2128,22.3,69.4,2050,Tulane,3.54,0.94,12.1,15.2,44.4,.516,.400,12,4,7,3
320,53.7,7.5,.495,.342,.281,.397,31,10,5,2,7,99.5,1969,26.3,67.1,2103,Tulsa,3.59,7.92,11.1,17.5,50.1,.535,.677,21,13,15,6
321,53.4,10.2,.487,.333,.268,.374,31,12,6,4,5,103.7,2079,34.5,66.5,2153,UCLA,8.23,9.83,10.0,16.7,54.2,.528,.613,19,12,13,5
322,62.0,9.5,.523,.379,.276,.361,34,8,6,1,6,109.8,2179,31.8,68.9,2600,Utah State,4.04,13.66,8.8,15.6,56.6,.564,.765,26,12,15,4
323,55.1,12.5,.498,.374,.246,.345,30,19,10,7,12,97.7,2131,24.3,71.2,2105,Utah Valley,-4.18,-7.47,8.0,17.8,49.6,.533,.367,11,5,6,5
324,56.5,7.2,.513,.383,.261,.358,31,15,11,2,10,103.2,2180,28.8,67.7,2199,Utah,7.86,8.47,8.0,17.3,51.9,.550,.516,16,7,12,1
325,57.8,8.9,.510,.404,.191,.268,35,16,9,2,10,102.5,2494,26.2,69.5,2530,Valparaiso,1.17,1.44,10.9,15.9,48.9,.537,.543,19,9,11,4
326,48.0,8.7,.502,.443,.289,.414,32,21,15,10,9,101.6,2399,25.4,70.0,2295,Vanderbilt,6.41,3.16,10.0,16.4,47.3,.540,.344,11,3,10,1
327,54.2,10.7,.520,.434,.220,.306,33,7,2,3,3,107.6,1963,28.0,66.5,2361,Vermont,-4.84,6.07,8.8,14.7,53.1,.550,.788,26,14,13,12
328,56.3,6.5,.526,.473,.204,.269,31,7,5,3,3,107.8,2058,25.6,67.6,2269,Villanova,10.03,16.84,8.3,14.1,51.2,.557,.774,24,13,12,9
329,52.8,12.4,.497,.372,.230,.330,31,13,10,4,7,101.8,2020,27.5,69.2,2193,Virginia Commonwealth,4.08,9.66,12.9,15.6,48.1,.529,.581,18,8,14,4
330,62.0,7.4,.518,.508,.159,.225,33,24,15,10,12,103.9,2346,27.9,68.4,2380,VMI,-2.72,-6.92,9.7,15.9,49.9,.540,.273,9,3,5,2
331,59.5,8.9,.503,.477,.162,.229,32,16,13,6,7,101.3,2128,21.0,66.1,2194,Virginia Tech,6.16,8.22,8.9,13.2,47.7,.527,.500,16,7,12,3
332,54.8,16.5,.469,.370,.191,.266,30,7,5,3,4,93.5,1571,26.4,60.2,1711,Virginia,7.50,12.16,8.8,17.7,52.8,.501,.767,23,15,14,7
333,53.0,7.4,.473,.377,.214,.295,29,21,13,8,13,97.6,2210,29.9,69.1,1982,Wagner,-5.57,-14.79,8.6,17.0,49.3,.508,.276,8,5,5,3
334,51.6,7.2,.490,.329,.306,.410,31,18,14,5,11,102.1,2321,28.6,70.8,2276,Wake Forest,8.14,6.69,6.8,17.2,51.9,.538,.419,13,6,9,1
335,47.7,6.8,.458,.393,.228,.307,32,16,12,5,9,97.5,2229,27.6,71.1,2235,Washington State,4.94,5.13,9.5,15.0,49.5,.500,.500,16,6,11,2
336,51.3,16.2,.504,.384,.274,.379,32,17,13,7,7,99.7,2126,27.4,70.2,2259,Washington,8.25,12.41,10.4,18.8,49.7,.543,.469,15,5,10,3
337,42.3,9.8,.511,.364,.204,.281,32,20,12,6,9,100.4,2280,22.2,68.7,2225,Weber State,-0.66,-8.32,7.4,15.5,48.0,.541,.375,12,8,8,4
338,49.5,10.6,.465,.296,.260,.405,31,10,9,2,8,100.9,1935,40.0,69.4,2179,West Virginia,10.64,18.51,11.0,17.0,55.6,.499,.677,21,9,14,4
339,53.6,5.0,.552,.457,.261,.368,31,12,8,4,7,108.0,2317,28.9,72.4,2444,Western Carolina,-1.55,-0.10,7.3,17.5,53.1,.581,.613,19,10,10,8
340,37.6,5.6,.494,.367,.173,.221,26,21,14,10,11,100.8,2126,21.7,73.1,1934,Western Illinois,-3.03,-14.28,6.7,13.6,46.9,.525,.192,5,2,4,1
341,42.9,10.3,.520,.368,.309,.392,30,10,5,2,6,107.4,2160,25.3,69.8,2297,Western Kentucky,0.96,4.20,9.4,15.5,48.4,.568,.667,20,13,12,6
342,46.4,6.1,.492,.377,.256,.358,32,19,12,5,12,99.4,2306,24.8,69.0,2220,Western Michigan,-0.25,-5.42,6.8,16.6,48.8,.530,.406,13,6,10,3
343,56.8,10.4,.471,.393,.235,.337,31,8,7,2,5,100.9,1977,31.7,70.7,2227,Wichita State,5.60,13.66,9.9,15.3,53.2,.508,.742,23,11,17,5
344,52.9,10.4,.532,.390,.229,.307,32,11,5,2,7,105.1,2208,26.1,68.0,2288,William & Mary,-3.10,-2.46,6.3,16.6,53.1,.564,.656,21,13,11,10
345,55.3,7.1,.538,.439,.228,.358,34,10,3,4,6,110.8,2431,35.1,72.6,2765,Winthrop,-6.53,1.16,9.0,16.0,55.2,.557,.706,24,15,11,10
346,51.1,9.7,.503,.445,.205,.269,31,10,6,1,6,103.8,1927,24.1,64.4,2082,Wisconsin,10.95,15.95,6.9,13.8,49.6,.537,.677,21,14,15,6
347,51.4,8.4,.547,.481,.188,.263,35,16,10,5,10,106.6,2399,25.0,66.9,2523,Wofford,-1.50,0.17,8.4,16.1,50.2,.570,.543,19,8,10,6
348,48.3,8.3,.518,.340,.248,.369,32,7,3,2,3,109.0,2264,32.2,73.1,2580,Wright State,-6.21,2.46,8.8,14.4,51.9,.546,.781,25,15,14,9
349,52.5,6.2,.484,.465,.222,.305,33,24,16,13,8,91.8,2308,14.5,67.6,2070,Wyoming,4.82,-3.05,7.8,17.3,43.5,.520,.273,9,2,4,3
350,55.2,9.4,.490,.347,.203,.309,32,13,10,5,6,100.2,2162,32.2,69.1,2261,Xavier,9.47,12.57,8.9,16.9,52.4,.516,.594,19,8,12,5
351,57.4,9.6,.545,.414,.235,.330,30,7,3,1,6,108.3,1954,27.4,68.2,2289,Yale,-1.51,6.63,8.9,16.3,54.8,.573,.767,23,11,10,11
352,47.5,6.5,.481,.372,.207,.300,33,15,8,4,11,104.8,2351,35.7,68.6,2401,Youngstown State,-4.79,-5.56,8.2,14.5,52.6,.511,.545,18,10,13,5
