,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
0,56.9,14.7,.516,.368,.233,.362,33,7,2,1,4,106.5,2071,37.7,66.4,2369,Akron,0.18,8.11,10.4,17.3,51.9,.539,.788,26,14,15,7
1,51.8,5.9,.496,.329,.295,.400,35,11,7,4,5,102.1,2123,31.7,62.8,2251,Albany (NY),-4.53,-0.87,8.7,18.4,48.9,.541,.686,24,9,11,11
2,54.1,10.2,.525,.375,.280,.374,35,8,6,2,4,109.5,2226,35.0,66.8,2570,Arizona,7.47,17.30,10.0,16.8,52.7,.565,.771,27,12,14,7
3,57.0,8.0,.567,.395,.240,.328,33,7,2,0,4,112.3,2129,29.9,68.1,2533,Belmont,-0.96,10.37,14.3,17.1,46.8,.594,.788,26,14,13,9
4,51.3,5.4,.530,.356,.249,.334,32,11,7,1,8,109.9,2095,31.5,66.3,2343,Boise State,5.27,9.44,9.9,15.7,51.1,.565,.656,21,9,14,5
5,55.6,10.8,.496,.242,.268,.361,34,6,2,1,4,107.0,1966,29.3,62.6,2277,Bucknell,-1.96,6.95,5.5,13.2,52.3,.538,.824,28,12,14,12
6,53.5,7.0,.512,.356,.268,.385,36,9,5,2,4,106.4,2299,36.3,64.9,2495,Butler,6.08,10.99,8.8,17.2,53.4,.546,.750,27,11,14,7
7,56.2,11.4,.480,.236,.223,.312,33,12,6,5,5,100.7,2123,32.5,66.5,2218,University of California,7.77,10.65,8.7,16.2,50.0,.515,.636,21,12,11,6
8,52.5,16.1,.462,.371,.229,.355,34,12,9,5,5,101.4,2006,38.7,64.9,2262,Cincinnati,6.93,14.46,10.8,15.8,51.7,.493,.647,22,9,13,4
9,50.5,6.4,.495,.271,.312,.436,35,9,5,1,6,112.6,2229,41.2,64.6,2553,Colorado State,5.89,13.65,7.1,14.1,56.9,.539,.743,26,11,16,6
10,42.3,8.6,.483,.289,.281,.409,33,12,8,3,7,101.4,2098,33.6,65.7,2230,Colorado,7.95,11.95,10.5,17.1,50.2,.522,.636,21,10,12,5
11,64.6,6.6,.582,.394,.260,.342,36,8,5,2,5,114.5,2274,28.8,65.0,2680,Creighton,5.16,16.44,7.4,16.8,51.6,.612,.778,28,13,15,7
12,56.5,7.6,.532,.383,.309,.388,34,8,1,1,4,112.7,2110,29.0,64.8,2490,Davidson,-3.45,7.27,8.6,14.7,49.3,.580,.765,26,17,12,9
13,53.6,9.0,.539,.333,.289,.392,36,6,4,0,4,113.1,2350,28.8,68.2,2778,Duke,9.54,21.43,9.4,13.7,47.3,.576,.833,30,14,16,5
14,53.6,10.5,.521,.342,.235,.348,37,11,5,1,9,103.8,2469,32.2,69.5,2696,Florida Gulf Coast,-2.07,2.76,12.7,18.1,48.3,.548,.703,26,13,15,6
15,56.3,9.4,.552,.395,.210,.310,37,8,4,0,5,113.5,2012,33.4,62.9,2642,Florida,6.83,23.86,11.4,14.8,51.4,.573,.784,29,14,15,7
16,64.3,11.3,.511,.329,.250,.368,32,7,4,1,3,102.0,1806,30.4,62.4,2070,Georgetown,7.59,15.84,11.8,17.6,48.4,.541,.781,25,14,16,6
17,55.2,8.2,.555,.315,.283,.402,35,3,0,1,1,118.0,2095,37.8,65.3,2696,Gonzaga,4.18,20.47,12.1,14.6,53.3,.585,.914,32,16,15,10
18,57.9,11.0,.542,.337,.354,.489,30,10,3,1,8,105.6,1924,26.0,63.8,2049,Harvard,0.16,3.95,11.2,18.5,46.3,.583,.667,20,11,13,6
19,42.5,11.5,.479,.419,.225,.310,36,13,10,4,6,104.2,2332,33.1,65.5,2465,Illinois,10.08,13.23,10.4,14.7,46.6,.516,.639,23,8,12,6
20,54.0,9.3,.548,.323,.341,.459,36,7,4,2,2,116.3,2236,39.0,67.1,2831,Indiana,8.38,24.90,10.5,16.3,53.3,.590,.806,29,14,17,7
21,54.7,7.4,.521,.366,.255,.327,34,14,7,1,9,111.1,2595,32.8,70.5,2733,Iona,-0.02,4.04,9.0,14.7,47.1,.562,.588,20,11,11,5
22,58.2,7.0,.538,.438,.241,.330,35,12,7,1,7,111.7,2486,34.2,70.0,2779,Iowa State,6.13,14.50,9.0,15.9,51.2,.569,.657,23,11,16,4
23,51.7,13.5,.476,.324,.257,.368,36,15,7,4,9,100.9,2326,29.6,64.1,2346,James Madison,-2.28,-1.73,11.7,15.0,46.2,.514,.583,21,11,10,4
24,63.9,10.3,.495,.329,.216,.315,35,8,4,1,3,108.4,2115,38.7,63.6,2414,Kansas State,6.53,13.53,11.1,14.9,50.6,.524,.771,27,14,15,7
25,58.4,17.6,.533,.290,.291,.395,37,6,4,1,3,109.1,2292,33.8,67.8,2782,Kansas,7.54,20.79,10.2,17.5,52.6,.572,.838,31,14,16,7
26,55.2,8.3,.519,.360,.231,.313,34,10,5,2,6,107.6,2257,29.0,66.5,2450,La Salle,4.46,10.14,11.6,15.0,44.6,.552,.706,24,11,13,8
27,52.9,7.6,.493,.342,.288,.394,36,21,10,7,11,102.7,2519,29.7,66.6,2489,Liberty,-5.80,-9.13,8.1,17.1,47.2,.536,.417,15,6,8,4
28,56.3,8.3,.544,.339,.315,.456,34,14,6,2,9,111.6,2589,35.2,70.0,2677,Long Island University,-5.80,-3.21,9.7,17.3,48.6,.576,.588,20,12,12,7
29,55.7,12.1,.506,.300,.283,.400,40,5,4,1,3,110.3,2351,38.2,66.4,2978,Louisville,9.13,24.81,15.9,15.3,51.1,.544,.875,35,14,15,8
30,57.4,10.0,.496,.270,.299,.409,35,9,4,0,6,105.9,2191,38.3,63.4,2382,Marquette,8.58,14.04,10.3,17.6,50.8,.541,.743,26,14,16,5
31,62.0,16.3,.524,.286,.246,.372,36,5,0,1,1,106.3,2337,35.6,69.5,2681,Memphis,2.70,12.26,12.7,17.7,50.8,.550,.861,31,16,17,9
32,45.6,12.3,.519,.356,.236,.346,36,7,3,1,3,108.5,2181,30.6,64.0,2509,Miami (FL),7.88,16.99,9.6,14.1,50.1,.548,.806,29,15,14,10
33,53.7,10.9,.505,.272,.264,.370,36,9,5,1,5,105.1,2129,36.4,64.7,2448,Michigan State,10.55,18.64,12.4,17.8,53.3,.542,.750,27,13,17,6
34,51.7,7.3,.549,.340,.199,.284,39,8,6,1,5,116.1,2467,32.7,64.1,2932,Michigan,10.05,21.28,9.5,12.5,49.9,.572,.795,31,12,17,5
35,56.7,11.0,.511,.262,.288,.414,34,6,1,0,3,107.1,1974,36.5,65.6,2405,Middle Tennessee,-1.52,11.16,10.6,17.4,52.3,.548,.824,28,19,15,11
36,61.7,15.8,.493,.297,.285,.416,34,13,10,2,8,107.8,2115,43.6,63.5,2337,Minnesota,10.31,16.83,11.7,17.5,53.1,.531,.618,21,8,15,3
37,46.1,13.7,.491,.330,.263,.388,36,9,6,1,6,108.4,2409,33.6,70.5,2779,Mississippi,4.14,14.42,11.6,13.0,48.1,.526,.750,27,12,16,6
38,51.1,9.1,.512,.315,.261,.350,34,11,7,0,8,110.7,2268,38.7,68.2,2588,Missouri,6.00,15.41,9.8,15.8,53.7,.551,.676,23,11,17,2
39,53.3,8.3,.532,.360,.305,.398,32,7,1,1,4,107.5,2096,25.9,63.8,2238,Montana,-4.21,-1.11,9.0,16.7,46.4,.576,.781,25,19,15,10
40,64.4,14.6,.492,.344,.262,.373,35,10,6,2,6,103.2,2206,33.8,68.9,2498,Nevada-Las Vegas,5.71,12.92,10.5,17.1,52.0,.530,.714,25,10,17,6
41,48.2,14.1,.493,.240,.303,.462,35,11,4,1,8,102.5,2175,37.3,65.2,2355,New Mexico State,0.70,5.11,8.6,18.5,53.1,.528,.686,24,14,15,6
42,65.8,11.3,.484,.347,.329,.457,35,6,3,1,4,103.3,2122,29.3,64.7,2355,New Mexico,6.63,13.28,9.6,15.4,49.4,.533,.829,29,13,15,8
43,52.2,13.6,.458,.367,.276,.420,37,17,8,3,12,92.3,2291,30.0,67.1,2299,North Carolina A&T,-6.30,-6.94,10.5,19.6,46.4,.497,.541,20,8,9,5
44,51.9,10.1,.542,.237,.279,.409,35,11,7,1,7,112.4,2458,34.7,68.6,2708,North Carolina State,7.17,14.32,9.4,15.4,50.2,.571,.686,24,11,16,3
45,60.2,8.1,.499,.312,.190,.282,36,11,6,2,6,106.8,2492,34.4,71.6,2762,North Carolina,8.01,14.52,11.7,14.1,48.6,.525,.694,25,12,14,7
46,53.2,10.6,.505,.300,.265,.386,32,9,3,1,7,107.5,2285,35.3,74.4,2559,Northwestern State,-3.77,0.41,12.9,15.9,47.6,.539,.719,23,15,13,8
47,65.8,9.3,.522,.320,.227,.320,35,10,7,2,5,109.8,2222,34.0,62.0,2450,Notre Dame,7.22,13.74,7.8,15.0,50.6,.551,.714,25,11,17,4
48,53.1,12.9,.506,.310,.251,.354,37,8,5,2,5,108.9,2197,31.1,64.3,2599,Ohio State,9.32,20.19,10.4,13.6,50.5,.541,.784,29,13,16,5
49,48.9,12.8,.488,.313,.302,.405,33,9,5,2,5,104.8,2079,31.3,67.3,2371,Oklahoma State,6.73,15.57,11.0,15.7,49.1,.536,.727,24,13,15,5
50,49.1,7.4,.478,.267,.268,.354,32,12,7,2,7,104.9,2122,33.2,66.8,2260,Oklahoma,7.09,11.40,9.6,14.8,48.7,.524,.625,20,12,12,5
51,51.3,10.2,.493,.273,.270,.383,37,9,6,2,5,102.4,2352,35.7,68.8,2650,Oregon,5.77,13.82,12.1,18.2,52.5,.531,.757,28,12,17,6
52,61.9,4.2,.509,.321,.256,.372,35,13,5,2,9,105.4,2238,29.5,63.3,2344,Pacific,1.05,1.96,8.7,15.3,47.8,.542,.629,22,13,13,4
53,64.2,12.7,.517,.263,.251,.375,33,9,6,3,3,113.2,1847,40.4,60.4,2282,Pittsburgh,5.63,18.82,10.8,14.8,53.1,.546,.727,24,12,16,6
54,56.1,8.3,.504,.341,.310,.440,35,7,3,2,3,105.0,2036,27.4,64.5,2388,Saint Louis,4.28,14.33,11.7,14.9,47.3,.545,.800,28,13,17,6
55,55.2,7.6,.540,.375,.267,.368,35,7,2,1,2,115.2,2203,37.1,64.5,2610,Saint Mary's (CA),3.31,14.51,9.4,15.4,54.5,.573,.800,28,14,16,9
