,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
232,0.1,0.0,FR,0.1,.625,0.3,0.5,.000,0.0,0.1,.556,0.3,0.6,.600,0.2,0.3,16,0,6-1,Centennial HS,"Las Vegas, NV",4.6,3,0.1,0.3,Malcolm Allen,G,0.8,,0.1," 0.8 Pts, 0.2 Reb, 0.1 Ast",stanford,0.1,0.2,per_game,175
233,0.0,0.1,FR,0.6,.333,0.2,0.6,,0.0,0.0,.333,0.2,0.6,.143,0.1,0.5,14,0,6-10,Boone,"Orlando, FL",4.9,0,0.1,0.8,Schuyler Rimmer,C,0.5,,0.0," 0.5 Pts, 0.6 Reb, 0.0 Ast",stanford,0.4,0.6,per_game,255
234,0.3,0.0,JR,0.7,,0.0,0.0,.500,0.2,0.3,.500,0.2,0.3,,0.0,0.0,6,0,6-8,Glenbrook South,"Glenview, IL",3.2,14,0.0,0.5,Jack Ryan,G,0.5,,0.2," 0.5 Pts, 0.7 Reb, 0.3 Ast",stanford,0.3,0.7,per_game,210
235,0.1,0.0,JR,0.4,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,.250,0.1,0.5,8,0,6-1,Delbarton School,"South Orange, NJ",1.6,20,0.0,0.0,Wade Morgan,G,0.1,,0.3," 0.1 Pts, 0.4 Reb, 0.1 Ast",stanford,0.0,0.4,per_game,175
236,3.2,0.1,SR,2.3,.432,3.5,8.2,.374,1.7,4.5,.411,5.2,12.7,.834,5.4,6.5,36,36,6-3,Pleasant Grove,"Sacramento, CA",31.3,2,0.6,2.0,Xavier Thames,G,17.6,,1.6," 17.6 Pts, 2.9 Reb, 3.2 Ast",san-diego-state,1.4,2.9,per_game,195
237,0.0,0.0,SO,0.0,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,6-9,Bishop Gorman HS,"Budapest, Hungary",7.0,25,0.0,0.0,Rosco Allen,F,0.0,2012,1.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",stanford,0.0,0.0,per_game,220
238,2.1,0.3,SO,3.2,.444,3.7,8.4,.184,0.2,1.1,.414,3.9,9.5,.634,3.7,5.8,35,34,6-8,Findlay Prep (NV),"Houston, TX",26.6,13,1.7,1.3,Winston Shepard,F,11.7,2012,1.0," 11.7 Pts, 4.9 Reb, 2.1 Ast",san-diego-state,2.3,4.9,per_game,210
239,0.4,0.5,JR,2.6,.533,1.9,3.6,.391,1.1,2.8,.472,3.0,6.4,.750,1.4,1.8,33,0,6-7,Westchester,"Los Angeles, CA",17.9,5,0.7,1.9,Dwayne Polee,F,8.5,2010,1.1," 8.5 Pts, 3.3 Reb, 0.4 Ast",san-diego-state,0.9,3.3,per_game,200
240,1.1,0.3,JR,2.6,.478,2.7,5.7,.263,0.1,0.5,.459,2.9,6.3,.644,1.9,3.0,35,35,6-7,Alta Loma,"Rancho Cucamonga, CA",27.9,20,2.0,2.1,J.J. O'Brien,F,7.8,,0.7," 7.8 Pts, 4.7 Reb, 1.1 Ast",san-diego-state,1.4,4.7,per_game,215
241,0.9,0.5,SR,6.7,.455,3.1,6.8,,0.0,0.0,.455,3.1,6.8,.472,1.5,3.2,34,34,6-8,Athens Drive,"Raleigh, NC",30.6,22,3.4,2.0,Josh Davis,F,7.7,,1.0," 7.7 Pts, 10.1 Reb, 0.9 Ast",san-diego-state,1.4,10.1,per_game,215
242,0.5,0.3,FR,1.3,.418,0.6,1.5,.354,1.1,3.1,.375,1.8,4.7,.667,0.6,0.9,36,3,6-6,La Costa Canyon HS,"San Diego, CA",15.8,40,0.2,1.5,Matt Shrigley,F,5.2,,0.4," 5.2 Pts, 1.6 Reb, 0.5 Ast",san-diego-state,0.5,1.6,per_game,190
243,0.2,2.5,SO,2.5,.566,2.0,3.6,,0.0,0.0,.566,2.0,3.6,.481,0.7,1.4,36,36,6-10,Price HS,"Inglewood, CA",23.9,0,1.8,2.3,Skylar Spencer,F,4.8,,0.7," 4.8 Pts, 4.3 Reb, 0.2 Ast",san-diego-state,0.8,4.3,per_game,240
244,1.0,0.1,JR,1.3,.379,0.8,2.1,.350,0.9,2.5,.363,1.7,4.6,.730,0.8,1.2,32,1,6-3,Leuzinger,"Gardena, CA",16.1,10,0.3,1.3,Aqeel Quinn,G,5.0,,0.7," 5.0 Pts, 1.6 Reb, 1.0 Ast",san-diego-state,0.7,1.6,per_game,200
245,0.4,0.3,FR,0.7,.417,0.9,2.1,,0.0,0.0,.417,0.9,2.1,.535,0.8,1.5,29,1,6-5,Sheldon HS,"Elk Grove, CA",10.6,4,0.5,1.5,Dakarai Allen,G,2.5,2013,0.6," 2.5 Pts, 1.2 Reb, 0.4 Ast",san-diego-state,0.5,1.2,per_game,190
246,0.1,0.3,JR,1.1,.579,0.6,1.1,,0.0,0.0,.579,0.6,1.1,.643,0.5,0.8,17,0,6-10,Elsinore,"San Diego, CA",9.1,12,0.4,2.2,James Johnson,F,1.8,2010,0.3," 1.8 Pts, 1.5 Reb, 0.1 Ast",san-diego-state,0.3,1.5,per_game,245
247,0.4,0.1,FR,0.4,.273,0.2,0.6,1.000,0.1,0.1,.333,0.2,0.6,.444,0.2,0.5,20,0,6-2,Sheldon,"Sacramento, CA",6.3,11,0.2,0.9,D'Erryl Williams,G,0.7,,0.0," 0.7 Pts, 0.6 Reb, 0.4 Ast",san-diego-state,0.2,0.6,per_game,195
248,0.3,0.0,FR,0.5,1.000,0.3,0.3,.600,0.8,1.3,.667,1.0,1.5,,0.0,0.0,4,0,6-6,Cathedral Catholic HS,"San Diego, CA",2.5,33,0.3,0.3,Niksha Federico,F,2.8,,0.0," 2.8 Pts, 0.8 Reb, 0.3 Ast",san-diego-state,0.0,0.8,per_game,185
249,1.0,0.0,FR,0.3,,0.0,0.0,.750,0.8,1.0,.750,0.8,1.0,.500,0.3,0.5,4,0,5-7,Mission Hills,"San Marcos, CA",4.5,23,0.0,0.0,Kibret Woldemichael,G,2.5,,0.0," 2.5 Pts, 0.3 Reb, 1.0 Ast",san-diego-state,0.5,0.3,per_game,150
250,0.5,0.3,FR,0.8,.333,0.3,0.8,.500,0.5,1.0,.429,0.8,1.8,,0.0,0.0,4,0,6-0,Crenshaw,"View Park, CA",2.3,32,0.0,0.0,Desmond Maxwell,G,2.0,,0.0," 2.0 Pts, 0.8 Reb, 0.5 Ast",san-diego-state,0.0,0.8,per_game,165
251,0.1,0.0,JR,0.7,.429,0.4,1.0,,0.0,0.0,.429,0.4,1.0,.000,0.0,0.4,7,0,6-2,Piedmont,"San Pablo, CA",2.7,24,0.4,0.4,Ryan Staten,G,0.9,,0.0," 0.9 Pts, 1.1 Reb, 0.1 Ast",san-diego-state,0.0,1.1,per_game,185
252,1.6,0.5,SR,3.4,.446,2.4,5.4,.443,3.2,7.2,.444,5.6,12.6,.826,3.4,4.1,34,34,6-2,Christian Life Academy,"Baton Rouge, LA",36.2,10,0.8,2.4,Langston Galloway,G,17.7,,1.1," 17.7 Pts, 4.3 Reb, 1.6 Ast",saint-josephs,0.8,4.3,per_game,202
253,1.3,1.3,SR,4.6,.600,5.4,9.1,,0.0,0.0,.600,5.4,9.1,.595,3.5,5.9,32,32,6-8,St. Peter's Prep,"Bayonne, NJ",33.3,13,2.9,2.4,Ronald Roberts ,F,14.4,,0.3," 14.4 Pts, 7.4 Reb, 1.3 Ast",saint-josephs,2.0,7.4,per_game,225
254,2.7,0.6,FR,3.4,.514,3.1,6.1,.346,1.1,3.1,.458,4.2,9.2,.583,2.7,4.6,34,34,6-6,The Patrick School (NJ),"Charlotte, NC",32.6,43,1.1,2.6,DeAndre Bembry,F,12.1,,0.9," 12.1 Pts, 4.5 Reb, 2.7 Ast",saint-josephs,2.5,4.5,per_game,210
255,4.4,1.5,SR,6.8,.577,3.5,6.1,.360,0.5,1.5,.535,4.1,7.6,.581,2.1,3.6,34,34,6-8,Curtis,"Staten Island, NY",32.1,45,2.0,3.7,Halil Kanacevic,F,10.8,,0.7," 10.8 Pts, 8.8 Reb, 4.4 Ast",saint-josephs,2.9,8.8,per_game,255
256,2.7,0.2,JR,3.2,.444,1.6,3.6,.353,1.4,4.0,.396,3.0,7.6,.651,1.6,2.5,34,34,6-3,Terry Sanford,"Fayetteville, NC",33.9,24,0.4,1.3,Chris Wilson,G,9.1,,0.7," 9.1 Pts, 3.6 Reb, 2.7 Ast",saint-josephs,1.9,3.6,per_game,210
257,1.2,0.6,SR,4.6,.506,4.8,9.5,.278,0.1,0.5,.494,4.9,10.0,.749,3.9,5.3,34,34,6-6,Neuqua Valley,"Bolingbrook, IL",29.6,21,1.9,2.8,Dwayne Evans,F,14.0,,1.2," 14.0 Pts, 6.5 Reb, 1.2 Ast",saint-louis,2.4,6.5,per_game,230
258,0.3,0.3,SO,1.0,.520,0.5,0.9,.318,0.5,1.6,.391,1.0,2.5,.842,0.6,0.7,28,0,6-7,Milford Mill HS,"Baltimore, MD",9.3,15,0.7,1.2,Isaiah Miles,F,3.0,,0.1," 3.0 Pts, 1.7 Reb, 0.3 Ast",saint-josephs,0.7,1.7,per_game,225
259,0.6,0.1,JR,1.0,.500,0.3,0.5,.405,0.5,1.4,.431,0.8,1.9,.923,0.4,0.4,31,2,6-8,Montverde Academy (FL),"Dakar, Senegal",11.6,32,0.3,1.4,Papa Ndao,F,2.5,,0.3," 2.5 Pts, 1.3 Reb, 0.6 Ast",saint-josephs,0.5,1.3,per_game,220
260,0.3,0.0,SR,0.8,.467,0.6,1.3,.214,0.3,1.2,.345,0.8,2.4,.571,0.5,0.9,24,0,6-6,Paulsboro,"Paulsboro, NJ",11.5,11,0.3,1.0,Daryus Quarles,F,2.4,,0.3," 2.4 Pts, 1.1 Reb, 0.3 Ast",saint-josephs,0.5,1.1,per_game,186
261,0.3,0.0,JR,0.3,.250,0.2,0.7,.300,0.1,0.4,.269,0.3,1.1,.727,0.3,0.5,23,0,6-3,Jeffersonville,"Jeffersonville, IN",5.3,0,0.2,0.5,Evan Maschmeyer,G,1.1,,0.0," 1.1 Pts, 0.5 Reb, 0.3 Ast",saint-josephs,0.6,0.5,per_game,200
262,0.2,0.1,FR,1.1,.588,0.7,1.1,,0.0,0.0,.588,0.7,1.1,.250,0.2,0.8,15,0,6-8,Theodor-Henss School,"Solms-oberbiel, Germany",5.9,34,0.7,0.6,Javon Baumann,C,1.5,,0.1," 1.5 Pts, 1.8 Reb, 0.2 Ast",saint-josephs,0.5,1.8,per_game,260
263,4.8,0.5,SR,3.1,.526,4.8,9.1,.189,0.2,1.1,.490,5.0,10.1,.600,3.7,6.2,34,33,6-1,Notre Dame Prep (MA),"St. Paul, MN",31.6,5,0.9,1.9,Jordair Jett,G,13.9,,1.5," 13.9 Pts, 4.0 Reb, 4.8 Ast",saint-louis,2.9,4.0,per_game,215
264,2.0,1.2,SR,4.2,.580,2.4,4.2,.306,1.1,3.6,.453,3.6,7.9,.753,2.1,2.7,34,34,6-11,Westlake,,27.7,51,1.5,2.9,Rob Loe,F,10.3,,0.9," 10.3 Pts, 5.7 Reb, 2.0 Ast",saint-louis,1.5,5.7,per_game,245
265,2.4,0.1,SR,2.8,.471,2.1,4.6,.321,1.2,3.9,.402,3.4,8.4,.756,1.8,2.4,34,34,6-0,Foreman,"Chicago, IL",30.1,11,1.0,1.6,Mike McCall,G,9.8,,1.4," 9.8 Pts, 3.8 Reb, 2.4 Ast",saint-louis,1.3,3.8,per_game,180
266,1.6,0.0,SO,1.4,.357,0.9,2.5,.349,1.3,3.7,.352,2.2,6.2,.903,1.6,1.8,34,1,5-9,Campbell Hall,"Los Angeles, CA",21.5,2,0.5,1.6,Austin McBroom,G,7.3,,0.7," 7.3 Pts, 1.9 Reb, 1.6 Ast",saint-louis,1.3,1.9,per_game,165
267,0.1,0.0,FR,0.0,.286,0.3,0.9,,0.0,0.0,.286,0.3,0.9,.750,0.4,0.5,8,0,6-6,Methacton HS,"Audubon, PA",1.9,20,0.3,0.4,Brendan Casper,F,0.9,,0.1," 0.9 Pts, 0.3 Reb, 0.1 Ast",saint-josephs,0.0,0.3,per_game,215
268,0.0,0.1,SR,0.1,.500,0.1,0.2,.000,0.0,0.1,.333,0.1,0.3,.500,0.1,0.2,11,0,6-5,Gloucester Catholic,"West Deptford, NJ",1.7,41,0.2,0.3,Colin Kelly,F,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.0 Ast",saint-josephs,0.1,0.3,per_game,205
269,0.1,0.0,FR,0.0,.000,0.0,0.1,,0.0,0.0,.000,0.0,0.1,.667,0.3,0.4,8,0,6-2,Dublin Coffman,"Dublin, OH",3.5,22,0.0,0.3,Kyle Molock,G,0.3,,0.0," 0.3 Pts, 0.0 Reb, 0.1 Ast",saint-josephs,0.8,0.0,per_game,192
270,0.2,0.0,JR,0.5,.000,0.0,0.2,.000,0.0,0.2,.000,0.0,0.3,.000,0.0,0.2,6,0,6-5,Trinity,"Mechanicsburg, PA",1.8,25,0.2,0.0,Eric Kindler,F,0.0,,0.0," 0.0 Pts, 0.7 Reb, 0.2 Ast",saint-josephs,0.5,0.7,per_game,223
271,1.1,0.2,SR,2.5,.407,0.3,0.8,.312,1.1,3.7,.329,1.5,4.5,.583,0.6,1.1,34,26,6-5,East/Notre Dame Prep,"Wauwatosa, WI",24.2,30,0.3,2.5,Jake Barnett,F,4.7,,0.8," 4.7 Pts, 2.8 Reb, 1.1 Ast",saint-louis,1.0,2.8,per_game,205
272,0.3,0.3,JR,3.3,.482,1.6,3.2,,0.0,0.0,.482,1.6,3.2,.706,0.7,1.0,34,6,6-6,Proctor Academy (NH)/Notre Dame Prep (MA),"Ontario, Canada",12.9,1,1.2,1.3,Grandy Glaze,F,3.8,,0.4," 3.8 Pts, 4.5 Reb, 0.3 Ast",saint-louis,0.9,4.5,per_game,235
273,0.2,1.0,JR,1.0,.534,1.0,1.8,.250,0.0,0.1,.516,1.0,1.9,.516,0.5,1.0,32,0,6-11,Chantilly,"Chantilly, VA",11.9,54,0.6,1.7,John Manning,C,2.5,,0.3," 2.5 Pts, 1.6 Reb, 0.2 Ast",saint-louis,0.6,1.6,per_game,250
274,0.2,0.1,FR,1.0,.545,0.6,1.0,.357,0.2,0.7,.472,0.8,1.7,.714,0.5,0.7,21,0,6-8,Tesoro,"Trabuco Canyon, CA",8.5,15,0.4,1.0,Tanner Lancona,F,2.3,,0.2," 2.3 Pts, 1.4 Reb, 0.2 Ast",saint-louis,0.3,1.4,per_game,230
275,0.4,0.0,FR,0.5,.364,0.3,0.9,.429,0.4,0.9,.395,0.7,1.8,.714,0.2,0.3,24,0,6-4,Tipton HS,"Tipton, IN",7.5,32,0.0,0.7,Mike Crawford,G,2.0,,0.2," 2.0 Pts, 0.6 Reb, 0.4 Ast",saint-louis,0.5,0.6,per_game,200
276,0.1,0.1,FR,1.1,.765,0.8,1.0,,0.0,0.0,.765,0.8,1.0,.286,0.1,0.4,17,2,6-7,South Kent,"Buffalo, NY",5.5,35,0.4,0.5,Reggie Agbeko,F,1.6,,0.1," 1.6 Pts, 1.4 Reb, 0.1 Ast",saint-louis,0.4,1.4,per_game,240
277,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,5,0,6-3,Sacred Heart-Griffin HS,"Springfield, IL",1.2,22,0.0,0.0,Austin Eagleton,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",saint-louis,0.4,0.0,per_game,200
278,0.3,0.0,SO,0.0,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,3,0,6-1,Cedarburg,"Cedarburg, WI",0.7,10,0.0,0.0,Joey Lepak,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.3 Ast",saint-louis,0.0,0.0,per_game,170
279,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,6-2,Marist,"Chicago, IL",0.3,33,0.0,0.0,Royce Simpson,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",saint-louis,0.0,0.0,per_game,180
280,5.9,0.1,SR,3.0,.451,4.4,9.7,.367,2.2,6.0,.419,6.6,15.7,.853,6.5,7.6,35,35,6-1,Palo Verde,"Tucson, AZ",39.9,11,0.5,1.5,Bryce Cotton,G,21.8,,1.0," 21.8 Pts, 3.5 Reb, 5.9 Ast",providence,2.4,3.5,per_game,165
281,1.7,0.6,JR,5.4,.494,3.4,6.9,.358,1.4,3.8,.446,4.8,10.8,.746,3.0,4.1,35,35,6-6,Eastern,"Lansing, MI",37.1,23,2.5,2.4,LaDontae Henton,F,14.0,,1.3," 14.0 Pts, 7.9 Reb, 1.7 Ast",providence,1.6,7.9,per_game,215
282,1.2,0.8,SR,4.3,.438,4.1,9.3,.333,0.1,0.4,.434,4.2,9.7,.743,3.7,5.0,35,35,6-9,John McEachern,"Boston, MA",30.6,10,3.1,3.5,Kadeem Batts,F,12.3,,0.3," 12.3 Pts, 7.4 Reb, 1.2 Ast",providence,1.7,7.4,per_game,245
283,1.4,0.7,SO,2.9,.478,3.1,6.4,.322,0.8,2.6,.433,3.9,9.0,.839,3.0,3.5,35,35,6-9,St. Benedicts,"Dix Hills, NY",32.2,25,2.2,3.0,Tyler Harris,F,11.6,,1.0," 11.6 Pts, 5.1 Reb, 1.4 Ast",providence,2.1,5.1,per_game,223
284,2.1,0.3,SO,2.6,.536,1.3,2.4,.350,1.6,4.6,.414,2.9,7.0,.766,1.0,1.3,35,35,6-5,Kecoughtan,"Hampton, VA",33.0,4,0.4,2.3,Josh Fortune,G,8.4,,0.9," 8.4 Pts, 3.0 Reb, 2.1 Ast",providence,1.9,3.0,per_game,205
285,0.6,2.4,JR,3.4,.459,1.3,2.9,.250,0.0,0.1,.451,1.4,3.0,.674,0.9,1.4,34,0,7-0,Central Catholic (MA),"Windham, NH",19.9,33,1.4,2.8,Carson Desrosiers,F,3.6,2010,0.4," 3.6 Pts, 4.8 Reb, 0.6 Ast",providence,0.7,4.8,per_game,250
286,0.0,0.4,JR,0.4,.583,0.3,0.6,,0.0,0.0,.583,0.3,0.6,.500,0.3,0.7,21,0,6-7,The Miller School,,4.4,13,0.3,0.7,Brice Kofane,F,1.0,,0.0," 1.0 Pts, 0.8 Reb, 0.0 Ast",providence,0.2,0.8,per_game,205
287,5.0,0.3,SO,2.3,.353,1.5,4.3,.000,0.0,0.5,.316,1.5,4.8,1.000,0.8,0.8,4,0,6-3,New London HS,"New London, CT",26.5,3,0.3,2.3,Kris Dunn,G,3.8,2012,1.8," 3.8 Pts, 2.5 Reb, 5.0 Ast",providence,3.5,2.5,per_game,205
288,0.1,0.0,SR,0.5,.750,0.1,0.1,.111,0.0,0.3,.308,0.1,0.4,.375,0.1,0.3,30,0,6-6,Bishop Stang,"Marion, MA",5.3,22,0.1,0.8,Ted Bancroft,G,0.4,,0.3," 0.4 Pts, 0.7 Reb, 0.1 Ast",providence,0.1,0.7,per_game,215
289,0.2,0.0,SR,0.4,.200,0.1,0.4,.000,0.0,0.0,.182,0.1,0.4,.571,0.2,0.3,26,0,6-9,Loreto Sixth Form College,,6.1,21,0.5,0.7,Lee Goldsbrough,F,0.3,,0.2," 0.3 Pts, 0.9 Reb, 0.2 Ast",providence,0.4,0.9,per_game,230
290,0.0,0.0,FR,0.0,1.000,0.1,0.1,.333,0.1,0.4,.500,0.3,0.6,,0.0,0.0,7,0,6-2,Cushing Academy,"Darien, CT",1.4,12,0.1,0.0,Casey Woodring,G,0.7,,0.0," 0.7 Pts, 0.1 Reb, 0.0 Ast",providence,0.0,0.1,per_game,180
291,4.3,0.3,SR,3.9,.484,3.4,7.0,.388,2.2,5.7,.441,5.6,12.7,.754,3.7,4.9,36,36,6-5,St. Benedict's Prep (NJ)/J.P. McCaskey,"Lancaster, PA",32.6,21,1.0,2.0,Lamar Patterson,G,17.1,,1.4," 17.1 Pts, 4.9 Reb, 4.3 Ast",pittsburgh,2.6,4.9,per_game,225
292,0.5,0.8,JR,5.3,.590,4.6,7.7,.000,0.0,0.1,.586,4.6,7.8,.667,3.8,5.7,35,35,6-9,Bishop McNamara (MD),,30.3,42,3.3,2.6,Talib Zanna,F,13.0,2009,0.6," 13.0 Pts, 8.6 Reb, 0.5 Ast",pittsburgh,1.5,8.6,per_game,230
293,2.6,0.2,JR,2.5,.490,3.9,8.1,.233,0.3,1.2,.456,4.2,9.3,.670,1.8,2.6,36,36,6-5,Benedictine,"Cleveland, OH",30.9,3,0.7,2.1,Cameron Wright,G,10.5,,1.8," 10.5 Pts, 3.3 Reb, 2.6 Ast",pittsburgh,1.4,3.3,per_game,205
294,4.1,0.3,SO,2.6,.431,1.6,3.8,.343,0.7,1.9,.401,2.3,5.8,.794,2.4,3.0,36,36,6-3,DeMatha Catholic HS,"Mitchellville, MD",31.1,0,0.5,2.7,James Robinson,G,7.6,2012,1.5," 7.6 Pts, 3.1 Reb, 4.1 Ast",pittsburgh,1.0,3.1,per_game,200
295,0.9,0.4,FR,2.5,.424,1.6,3.9,.357,0.3,0.8,.413,1.9,4.6,.817,1.9,2.3,36,36,6-9,St. Benedict's (NJ),"Duquesne, PA",21.6,2,1.6,1.8,Michael Young,F,6.0,2013,0.4," 6.0 Pts, 4.1 Reb, 0.9 Ast",pittsburgh,0.9,4.1,per_game,235
296,0.6,0.3,FR,1.9,.505,1.4,2.8,.296,0.2,0.8,.460,1.6,3.5,.708,1.4,2.0,36,0,6-7,Notre Dame Prep (MA),"Baltimore, MD",15.4,1,1.1,1.5,Jamel Artis,F,4.9,,0.2," 4.9 Pts, 2.9 Reb, 0.6 Ast",pittsburgh,0.8,2.9,per_game,220
297,1.7,0.0,FR,1.0,.481,1.1,2.3,.434,0.6,1.5,.463,1.7,3.7,.447,0.5,1.1,36,0,6-1,Word of God Academy,"Raleigh, NC",17.1,13,0.2,1.7,Josh Newkirk,G,4.6,,0.4," 4.6 Pts, 1.2 Reb, 1.7 Ast",pittsburgh,0.8,1.2,per_game,185
298,1.4,0.3,SO,1.9,.500,1.4,2.9,.338,1.4,4.1,.405,2.8,6.9,.853,1.8,2.1,16,0,6-6,Brewster Academy (NH),"Baltimore, MD",19.8,5,1.1,1.5,Durand Johnson,F,8.8,,0.9," 8.8 Pts, 3.0 Reb, 1.4 Ast",pittsburgh,0.9,3.0,per_game,210
299,0.0,0.4,JR,1.3,.564,0.9,1.5,,0.0,0.0,.564,0.9,1.5,.452,0.4,0.9,36,1,6-9,South Kent School (CT),"Brooklyn, NY",8.6,11,1.1,1.4,Derrick Randall,F,2.1,,0.2," 2.1 Pts, 2.4 Reb, 0.0 Ast",pittsburgh,0.4,2.4,per_game,240
300,2.9,0.1,JR,1.6,.407,2.2,5.5,.377,1.3,3.5,.395,3.5,9.0,.772,1.8,2.4,33,27,6-6,Melrose/Oak Ridge Military Academy,"Memphis, TN",25.6,3,0.8,2.4,Chris Jones,F,10.2,2011,2.2," 10.2 Pts, 2.3 Reb, 2.9 Ast",louisville,1.4,2.3,per_game,175
301,0.0,0.1,JR,0.2,.500,0.3,0.7,.333,0.1,0.3,.444,0.4,1.0,.500,0.1,0.2,9,0,6-8,Baltimore City College,"Baltimore, MD",1.8,15,0.6,0.2,Aron Phillips-Nwankwo,F,1.1,,0.0," 1.1 Pts, 0.8 Reb, 0.0 Ast",pittsburgh,0.2,0.8,per_game,215
302,0.0,0.0,FR,0.0,.500,0.2,0.4,.333,0.1,0.3,.429,0.3,0.7,,0.0,0.0,10,0,6-1,Kalaheo,"Kailua, HI",1.2,22,0.0,0.0,Joshua Ko,G,0.7,,0.0," 0.7 Pts, 0.0 Reb, 0.0 Ast",pittsburgh,0.0,0.0,per_game,150
303,0.0,0.0,SO,0.6,.400,0.2,0.6,,0.0,0.0,.400,0.2,0.6,,0.0,0.0,9,0,6-10,Chipola J.C. (FL),"Enugu, Nigeria",2.6,50,0.2,0.4,Joseph Uchebo,C,0.4,2011,0.2," 0.4 Pts, 0.8 Reb, 0.0 Ast",pittsburgh,0.1,0.8,per_game,245
304,0.3,0.0,SO,0.1,,0.0,0.0,.000,0.0,0.5,.000,0.0,0.5,,0.0,0.0,11,0,6-2,North Canyon (AZ),"Pittsburgh, PA",1.5,24,0.0,0.3,Mike Lecak,G,0.0,,0.0," 0.0 Pts, 0.1 Reb, 0.3 Ast",pittsburgh,0.1,0.1,per_game,175
305,1.9,0.0,JR,2.1,.528,3.8,7.2,.415,2.2,5.4,.480,6.1,12.6,.881,4.6,5.2,34,34,6-2,Yates,"Houston, TX",31.1,3,0.8,1.4,Joe Young,G,18.9,,1.3," 18.9 Pts, 2.8 Reb, 1.9 Ast",oregon,1.1,2.8,per_game,185
306,1.6,0.7,SR,5.9,.514,3.3,6.5,.378,1.6,4.4,.459,5.0,10.8,.767,1.6,2.1,34,34,6-8,Grant,"Portland, OR",28.4,0,1.9,2.6,Mike Moser,F,13.2,2009,1.1," 13.2 Pts, 7.7 Reb, 1.6 Ast",oregon,1.8,7.7,per_game,211
307,1.7,0.1,SR,1.6,.562,1.5,2.6,.504,1.9,3.8,.528,3.4,6.4,.873,4.0,4.6,34,1,6-2,Quality Education Academy (NC),,26.5,12,0.5,2.1,Jason Calliste,G,12.7,,1.1," 12.7 Pts, 2.1 Reb, 1.7 Ast",oregon,1.5,2.1,per_game,171
308,1.2,0.2,SO,2.5,.495,2.7,5.5,.313,0.8,2.5,.438,3.5,8.0,.803,1.6,2.0,33,33,6-5,Yates,"Houston, TX",23.8,21,0.7,1.8,Damyean Dotson,G,9.4,,0.5," 9.4 Pts, 3.2 Reb, 1.2 Ast",oregon,1.2,3.2,per_game,209
309,4.7,0.1,SR,1.6,.514,1.6,3.1,.346,0.5,1.5,.459,2.1,4.7,.824,2.2,2.7,34,28,5-8,Bishop Gorman,"Las Vegas, NV",25.5,10,0.2,2.3,Johnathan Loyd,G,7.0,,1.1," 7.0 Pts, 1.8 Reb, 4.7 Ast",oregon,1.8,1.8,per_game,163
310,0.4,0.5,SO,2.1,.620,2.2,3.6,.154,0.1,0.4,.575,2.3,3.9,.661,2.1,3.2,34,1,6-6,Hamilton,"Milwaukee, WI",16.6,23,1.6,2.6,Elgin Cook,F,6.7,,0.6," 6.7 Pts, 3.7 Reb, 0.4 Ast",oregon,0.9,3.7,per_game,206
311,0.4,0.5,SR,2.7,.524,2.6,4.9,.333,0.0,0.1,.520,2.6,5.0,.556,1.2,2.1,34,5,6-8,Winston Churchill,,16.1,13,1.2,3.4,Richard Amardi,F,6.4,,0.7," 6.4 Pts, 3.9 Reb, 0.4 Ast",oregon,1.1,3.9,per_game,224
312,2.2,0.1,SO,1.6,.379,1.0,2.6,.258,0.3,1.2,.340,1.3,3.9,.674,1.2,1.7,25,6,6-1,Findlay Prep,"San Francisco, CA",16.9,1,0.4,1.6,Dominic Artis,G,4.1,2012,0.8," 4.1 Pts, 1.9 Reb, 2.2 Ast",oregon,1.3,1.9,per_game,186
313,0.7,0.6,SO,1.4,.391,0.7,1.8,.000,0.0,0.0,.383,0.7,1.9,.771,1.1,1.4,25,5,6-8,Bishop Gorman,"Las Vegas, NV",12.7,32,1.0,2.3,Ben Carter,F,2.5,,0.5," 2.5 Pts, 2.5 Reb, 0.7 Ast",oregon,0.6,2.5,per_game,225
