,Unnamed: 0,Seed,Team,Conference,AdjEM,AdjO,AdjD,AdjT,Luck,Opp AdjEM,OppO,OppD,NCSOS AdjEM,W,L,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace_x,pts,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,wins_conf,wins_home,wins_visitor,pace_y,def_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate,num_JR,num_SO,num_FR,num_SR,num_F,num_G,ast_per_g_1,ast_per_g_2,ast_per_g_3,ast_per_g_4,ast_per_g_5,ast_per_g_6,ast_per_g_7,ast_per_g_8,ast_per_g_9,ast_per_g_10,ast_per_g_11,ast_per_g_12,ast_per_g_13,ast_per_g_14,blk_per_g_1,blk_per_g_2,blk_per_g_3,blk_per_g_4,blk_per_g_5,blk_per_g_6,blk_per_g_7,blk_per_g_8,blk_per_g_9,blk_per_g_10,blk_per_g_11,blk_per_g_12,blk_per_g_13,blk_per_g_14,drb_per_g_1,drb_per_g_2,drb_per_g_3,drb_per_g_4,drb_per_g_5,drb_per_g_6,drb_per_g_7,drb_per_g_8,drb_per_g_9,drb_per_g_10,drb_per_g_11,drb_per_g_12,drb_per_g_13,drb_per_g_14,fg2_pct_1,fg2_pct_2,fg2_pct_3,fg2_pct_4,fg2_pct_5,fg2_pct_6,fg2_pct_7,fg2_pct_8,fg2_pct_9,fg2_pct_10,fg2_pct_11,fg2_pct_12,fg2_pct_13,fg2_pct_14,fg2_per_g_1,fg2_per_g_2,fg2_per_g_3,fg2_per_g_4,fg2_per_g_5,fg2_per_g_6,fg2_per_g_7,fg2_per_g_8,fg2_per_g_9,fg2_per_g_10,fg2_per_g_11,fg2_per_g_12,fg2_per_g_13,fg2_per_g_14,fg2a_per_g_1,fg2a_per_g_2,fg2a_per_g_3,fg2a_per_g_4,fg2a_per_g_5,fg2a_per_g_6,fg2a_per_g_7,fg2a_per_g_8,fg2a_per_g_9,fg2a_per_g_10,fg2a_per_g_11,fg2a_per_g_12,fg2a_per_g_13,fg2a_per_g_14,fg3_pct_1,fg3_pct_2,fg3_pct_3,fg3_pct_4,fg3_pct_5,fg3_pct_6,fg3_pct_7,fg3_pct_8,fg3_pct_9,fg3_pct_10,fg3_pct_11,fg3_pct_12,fg3_pct_13,fg3_pct_14,fg3_per_g_1,fg3_per_g_2,fg3_per_g_3,fg3_per_g_4,fg3_per_g_5,fg3_per_g_6,fg3_per_g_7,fg3_per_g_8,fg3_per_g_9,fg3_per_g_10,fg3_per_g_11,fg3_per_g_12,fg3_per_g_13,fg3_per_g_14,fg3a_per_g_1,fg3a_per_g_2,fg3a_per_g_3,fg3a_per_g_4,fg3a_per_g_5,fg3a_per_g_6,fg3a_per_g_7,fg3a_per_g_8,fg3a_per_g_9,fg3a_per_g_10,fg3a_per_g_11,fg3a_per_g_12,fg3a_per_g_13,fg3a_per_g_14,fg_pct_1,fg_pct_2,fg_pct_3,fg_pct_4,fg_pct_5,fg_pct_6,fg_pct_7,fg_pct_8,fg_pct_9,fg_pct_10,fg_pct_11,fg_pct_12,fg_pct_13,fg_pct_14,fg_per_g_1,fg_per_g_2,fg_per_g_3,fg_per_g_4,fg_per_g_5,fg_per_g_6,fg_per_g_7,fg_per_g_8,fg_per_g_9,fg_per_g_10,fg_per_g_11,fg_per_g_12,fg_per_g_13,fg_per_g_14,fga_per_g_1,fga_per_g_2,fga_per_g_3,fga_per_g_4,fga_per_g_5,fga_per_g_6,fga_per_g_7,fga_per_g_8,fga_per_g_9,fga_per_g_10,fga_per_g_11,fga_per_g_12,fga_per_g_13,fga_per_g_14,ft_pct_1,ft_pct_2,ft_pct_3,ft_pct_4,ft_pct_5,ft_pct_6,ft_pct_7,ft_pct_8,ft_pct_9,ft_pct_10,ft_pct_11,ft_pct_12,ft_pct_13,ft_pct_14,ft_per_g_1,ft_per_g_2,ft_per_g_3,ft_per_g_4,ft_per_g_5,ft_per_g_6,ft_per_g_7,ft_per_g_8,ft_per_g_9,ft_per_g_10,ft_per_g_11,ft_per_g_12,ft_per_g_13,ft_per_g_14,fta_per_g_1,fta_per_g_2,fta_per_g_3,fta_per_g_4,fta_per_g_5,fta_per_g_6,fta_per_g_7,fta_per_g_8,fta_per_g_9,fta_per_g_10,fta_per_g_11,fta_per_g_12,fta_per_g_13,fta_per_g_14,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,high_school_1,high_school_2,high_school_3,high_school_4,high_school_5,high_school_6,high_school_7,high_school_8,high_school_9,high_school_10,high_school_11,high_school_12,high_school_13,high_school_14,mp_per_g_1,mp_per_g_2,mp_per_g_3,mp_per_g_4,mp_per_g_5,mp_per_g_6,mp_per_g_7,mp_per_g_8,mp_per_g_9,mp_per_g_10,mp_per_g_11,mp_per_g_12,mp_per_g_13,mp_per_g_14,orb_per_g_1,orb_per_g_2,orb_per_g_3,orb_per_g_4,orb_per_g_5,orb_per_g_6,orb_per_g_7,orb_per_g_8,orb_per_g_9,orb_per_g_10,orb_per_g_11,orb_per_g_12,orb_per_g_13,orb_per_g_14,pf_per_g_1,pf_per_g_2,pf_per_g_3,pf_per_g_4,pf_per_g_5,pf_per_g_6,pf_per_g_7,pf_per_g_8,pf_per_g_9,pf_per_g_10,pf_per_g_11,pf_per_g_12,pf_per_g_13,pf_per_g_14,pts_per_g_1,pts_per_g_2,pts_per_g_3,pts_per_g_4,pts_per_g_5,pts_per_g_6,pts_per_g_7,pts_per_g_8,pts_per_g_9,pts_per_g_10,pts_per_g_11,pts_per_g_12,pts_per_g_13,pts_per_g_14,stl_per_g_1,stl_per_g_2,stl_per_g_3,stl_per_g_4,stl_per_g_5,stl_per_g_6,stl_per_g_7,stl_per_g_8,stl_per_g_9,stl_per_g_10,stl_per_g_11,stl_per_g_12,stl_per_g_13,stl_per_g_14,tov_per_g_1,tov_per_g_2,tov_per_g_3,tov_per_g_4,tov_per_g_5,tov_per_g_6,tov_per_g_7,tov_per_g_8,tov_per_g_9,tov_per_g_10,tov_per_g_11,tov_per_g_12,tov_per_g_13,tov_per_g_14,trb_per_g_1,trb_per_g_2,trb_per_g_3,trb_per_g_4,trb_per_g_5,trb_per_g_6,trb_per_g_7,trb_per_g_8,trb_per_g_9,trb_per_g_10,trb_per_g_11,trb_per_g_12,trb_per_g_13,trb_per_g_14,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,ast_per_g_15,ast_per_g_16,blk_per_g_15,blk_per_g_16,drb_per_g_15,drb_per_g_16,fg2_pct_15,fg2_pct_16,fg2_per_g_15,fg2_per_g_16,fg2a_per_g_15,fg2a_per_g_16,fg3_pct_15,fg3_pct_16,fg3_per_g_15,fg3_per_g_16,fg3a_per_g_15,fg3a_per_g_16,fg_pct_15,fg_pct_16,fg_per_g_15,fg_per_g_16,fga_per_g_15,fga_per_g_16,ft_pct_15,ft_pct_16,ft_per_g_15,ft_per_g_16,fta_per_g_15,fta_per_g_16,height_15,height_16,high_school_15,high_school_16,mp_per_g_15,mp_per_g_16,orb_per_g_15,orb_per_g_16,pf_per_g_15,pf_per_g_16,pts_per_g_15,pts_per_g_16,stl_per_g_15,stl_per_g_16,tov_per_g_15,tov_per_g_16,trb_per_g_15,trb_per_g_16,weight_15,weight_16,num_C,year
0,0,2,Villanova,BE,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,35,5,58.7,9.7,0.561,0.42700000000000005,0.267,0.341,2,1,2,115.4,2543,28.0,67.3,3118,9.71,24.08,10.4,14.4,51.2,0.597,16,15,10,67.3,94.2,0.3,0.374,0.495,48.8,56.3,8.6,6.8,0.467,17.7,28.8,0.198,3,1.0,3.0,5.0,6,6,4.2,2.5,2.2,2.1,1.9,1.7,0.9,0.4,0.4,0.1,0.1,0.0,0.0,0.0,1.5,0.7,0.5,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.9,3.4,3.3,2.6,2.3,1.7,1.3,0.7,0.2,0.1,0.0,0.0,0.0,0.75,0.716,0.632,0.63,0.603,0.595,0.51,0.5,0.5,0.42,0.0,0.0,0.0,0.0,4.4,4.1,2.2,2.0,1.9,1.6,1.3,1.2,0.3,0.1,0.0,0.0,0.0,0.0,7.4,6.6,4.5,3.8,3.3,3.0,2.2,1.9,0.4,0.3,0.0,0.0,0.0,0.0,0.4,0.39399999999999996,0.386,0.38299999999999995,0.35700000000000004,0.317,0.299,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9,1.4,1.2,1.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.8,3.9,3.2,3.1,1.9,1.9,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.632,0.627,0.521,0.513,0.45899999999999996,0.452,0.445,0.4,0.4,0.368,0.28600000000000003,0.0,0.0,0.0,5.8,4.5,4.1,4.1,3.2,2.2,2.2,1.2,0.7,0.1,0.1,0.0,0.0,0.0,11.2,9.8,9.3,7.0,6.6,6.1,4.1,2.3,1.9,0.3,0.3,0.1,0.0,0.0,0.877,0.845,0.836,0.787,0.774,0.752,0.723,0.684,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.3,2.2,2.1,1.8,1.6,1.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.8,2.7,2.6,2.6,1.9,1.8,1.6,0.1,0.0,0.0,0.0,0.0,0.0,83,80,80,79,78,77,77,77,75,75,75,71.0,0.0,0.0,The Dalton School,Sidwell Friends HS,Salesianum HS,Neshaminy HS,Mount Saint Joseph HS,Malvern Prep,Lower Merion,Great Valley HS,Gonzaga College HS,Downington East HS,Chaminade HS,Adlai Stevenson HS,0,0,32.1,31.4,28.4,24.0,23.4,21.9,20.3,17.1,8.2,1.9,1.8,1.7,0.0,0.0,2.1,1.9,1.2,1.1,0.9,0.5,0.5,0.5,0.4,0.1,0.0,0.0,0.0,0.0,2.6,2.5,2.2,2.2,2.2,1.9,1.8,1.5,1.1,0.2,0.1,0.1,0.0,0.0,15.5,13.6,12.5,10.0,9.6,7.0,6.4,3.6,1.7,0.4,0.3,0.0,0.0,0.0,1.4,1.2,1.1,0.8,0.8,0.8,0.7,0.4,0.4,0.1,0.0,0.0,0.0,0.0,1.8,1.7,1.5,1.4,1.4,1.3,0.8,0.7,0.6,0.3,0.2,0.1,0.0,0.0,7.5,6.8,4.5,3.9,3.2,2.9,2.1,1.8,1.8,0.2,0.1,0.0,0.0,0.0,245,240,225,215,205,200,200,199,195,194,191,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,1,1,North Carolina,ACC,29.82,124.4,94.6,70.5,-0.055,11.45,111.7,100.2,3.13,33,7,57.3,11.5,0.526,0.268,0.24100000000000002,0.32299999999999995,4,1,5,118.0,2801,40.3,70.2,3311,10.69,23.44,9.6,12.7,55.9,0.561,14,15,6,70.2,99.8,0.304,0.35700000000000004,0.513,44.1,43.7,8.0,6.5,0.48100000000000004,15.7,29.5,0.212,5,3.0,2.0,6.0,8,8,3.8,3.7,2.9,2.8,1.8,1.5,1.0,0.7,0.2,0.2,0.1,0.1,0.1,0.0,1.5,1.0,0.6,0.4,0.4,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,7.5,3.5,2.7,2.7,2.1,2.1,2.1,1.3,1.1,0.9,0.5,0.2,0.1,0.1,0.778,0.619,0.614,0.563,0.5429999999999999,0.511,0.507,0.5,0.5,0.5,0.46,0.45299999999999996,0.451,0.41200000000000003,6.7,4.2,4.1,3.5,2.9,2.0,1.3,1.1,0.9,0.4,0.2,0.1,0.1,0.1,10.9,7.6,7.5,5.7,5.6,4.4,2.9,2.2,2.0,1.0,0.3,0.3,0.3,0.2,0.376,0.355,0.313,0.298,0.29,0.28600000000000003,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.8,0.9,0.7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.7,3.1,2.1,1.6,0.4,0.4,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.619,0.614,0.563,0.47200000000000003,0.45299999999999996,0.44799999999999995,0.42,0.397,0.39299999999999996,0.39,0.364,0.25,0.25,0.125,6.7,5.1,4.6,4.3,4.2,3.5,2.0,1.6,0.9,0.5,0.3,0.1,0.1,0.1,10.9,10.9,10.7,10.3,7.5,5.6,5.0,3.8,2.0,1.2,0.8,0.5,0.4,0.4,1.0,0.872,0.8,0.7959999999999999,0.7829999999999999,0.7559999999999999,0.708,0.667,0.636,0.522,0.5,0.5,0.429,0.0,3.6,2.4,2.4,2.3,1.7,1.4,1.2,1.0,0.3,0.2,0.2,0.1,0.1,0.0,4.6,3.1,3.0,2.7,2.6,2.0,1.9,1.3,0.6,0.4,0.2,0.1,0.1,0.0,82,81,81,80,80,80,78,76,76,76,75,74.0,73.0,73.0,West Forsythe HS,West Charlotte HS,Wesleyan Christian Academy,Oak Hill Academy (VA),Linn-Mar HS,Lake Highland Prep,J.F. Webb,Hough HS,Home School Christian Youth Association,Hoggard HS,Flowery Branch HS,Edisto HS,Dwyer HS,Christ School,31.6,30.7,28.4,28.0,20.6,18.7,18.1,15.4,7.8,5.4,4.2,1.7,1.2,1.2,2.9,2.4,2.0,1.8,1.1,0.9,0.8,0.6,0.4,0.3,0.2,0.1,0.1,0.1,3.0,2.7,2.2,2.2,1.7,1.7,1.5,1.2,1.2,0.8,0.4,0.3,0.2,0.1,17.0,13.4,13.4,12.7,9.8,9.2,5.6,4.8,2.2,1.2,0.8,0.2,0.2,0.2,1.5,1.1,1.1,0.8,0.6,0.6,0.6,0.5,0.1,0.1,0.1,0.0,0.0,0.0,1.8,1.5,1.4,1.2,1.2,1.2,1.1,0.9,0.4,0.3,0.2,0.1,0.1,0.1,10.4,5.9,4.6,3.9,3.3,3.2,2.5,2.3,1.7,1.5,0.5,0.4,0.3,0.1,290,280,240,230,228,225,205,200,195,195,193,185.0,180.0,175.0,0.0,0.0,0.0,0.0,0.1,0.1,0.16699999999999998,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,Broughton HS,Bird HS,1.2,1.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,170.0,170.0,0.0,2016
2,2,1,Kansas,B12,29.67,120.0,90.4,69.0,0.044000000000000004,12.61,111.4,98.8,3.62,33,5,55.3,10.7,0.564,0.33,0.272,0.382,3,0,3,115.0,2570,32.3,69.7,3089,11.22,23.87,9.4,15.5,53.9,0.5920000000000001,15,16,7,69.7,95.7,0.371,0.33,0.49700000000000005,46.1,47.3,9.2,8.5,0.45,15.9,27.4,0.26899999999999996,5,3.0,3.0,4.0,7,8,4.6,3.7,2.6,1.3,0.9,0.8,0.6,0.5,0.5,0.4,0.4,0.3,0.1,0.0,0.9,0.9,0.9,0.8,0.5,0.3,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,4.5,4.1,3.6,3.0,2.7,2.1,2.0,1.9,1.5,1.5,1.0,0.3,0.3,0.2,1.0,0.75,0.649,0.619,0.569,0.561,0.5479999999999999,0.547,0.532,0.526,0.483,0.45899999999999996,0.446,0.0,5.5,3.0,2.9,2.1,1.8,1.6,1.2,1.1,1.0,0.9,0.4,0.3,0.1,0.0,10.1,6.4,5.5,3.8,3.2,2.8,2.2,2.1,2.1,1.6,0.7,0.4,0.1,0.1,0.5710000000000001,0.5,0.49200000000000005,0.47100000000000003,0.441,0.43799999999999994,0.402,0.392,0.381,0.2,0.0,0.0,0.0,0.0,2.0,1.9,1.1,1.1,1.0,0.7,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,5.0,4.5,3.0,2.6,2.1,1.7,0.9,0.4,0.4,0.2,0.0,0.0,0.0,0.0,1.0,0.643,0.569,0.561,0.56,0.532,0.531,0.524,0.5,0.474,0.46,0.45,0.439,0.434,6.2,5.0,4.1,3.8,2.1,1.9,1.7,1.5,1.2,1.1,1.0,0.7,0.2,0.1,11.7,10.5,9.4,8.2,4.3,3.2,3.0,2.8,2.2,2.1,2.1,1.3,0.4,0.4,0.84,0.785,0.7440000000000001,0.7390000000000001,0.688,0.68,0.675,0.667,0.6629999999999999,0.612,0.556,0.5,0.5,0.0,3.7,3.6,1.9,1.8,1.6,1.4,0.7,0.6,0.5,0.4,0.3,0.2,0.2,0.0,4.8,4.7,3.1,2.5,2.4,1.7,1.1,1.0,0.7,0.6,0.5,0.4,0.3,0.1,82,82,82,81,80,80,80,79,77,77,77,75.0,74.0,74.0,Wichita Heights HS,Westview HS,Westside,Villa Angela-St. Joseph HS,Tilton (NH),Tift County HS,Our Savior New American HS,Massanutten Military Academy,Lansing HS (KS),IMG Academy,Free State HS,Free State,Douglass HS,Cherkasy First City Gymnasia,33.5,32.6,30.3,29.8,18.4,13.6,12.8,12.4,8.9,7.7,7.5,4.8,2.5,2.2,2.3,1.8,1.1,1.0,0.8,0.8,0.7,0.6,0.3,0.3,0.1,0.1,0.1,0.0,2.6,2.4,2.2,2.1,2.0,1.7,1.6,1.5,1.4,1.2,1.1,0.4,0.3,0.3,16.9,13.8,12.9,11.3,5.8,5.4,5.4,3.8,3.0,2.9,2.3,2.1,0.6,0.4,1.4,1.3,0.7,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.1,1.9,1.9,1.7,1.5,1.1,1.1,0.9,0.8,0.7,0.6,0.5,0.3,0.3,0.1,6.8,5.8,4.3,3.4,3.3,3.2,2.5,2.5,2.3,2.1,1.3,0.3,0.3,0.3,245,240,230,225,225,220,218,215,205,195,190,185.0,175.0,170.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,Brewster Academy (NH),0,2.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,165.0,0.0,0.0,2016
3,3,1,Virginia,ACC,29.64,120.6,91.0,61.3,-0.04,12.67,112.1,99.5,4.98,29,8,57.2,10.2,0.5479999999999999,0.284,0.24100000000000002,0.321,5,0,6,115.0,2222,29.8,61.5,2626,11.12,22.04,8.7,13.2,53.2,0.58,13,15,5,61.5,97.3,0.33399999999999996,0.366,0.519,46.8,47.6,8.7,5.9,0.484,16.7,24.9,0.23399999999999999,2,4.0,3.0,5.0,8,6,4.4,3.1,2.0,1.5,1.4,1.1,0.8,0.4,0.4,0.2,0.1,0.1,0.0,0.0,0.8,0.6,0.6,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,4.0,3.5,2.8,2.6,2.6,2.4,1.7,1.0,0.6,0.6,0.5,0.3,0.1,0.0,0.627,0.622,0.5770000000000001,0.529,0.524,0.519,0.515,0.5,0.498,0.457,0.40399999999999997,0.375,0.0,0.0,5.1,4.2,3.2,1.9,1.3,1.2,1.1,1.0,0.8,0.6,0.3,0.1,0.0,0.0,8.8,8.4,5.1,3.7,3.4,2.4,2.3,1.8,1.5,1.3,0.6,0.3,0.1,0.0,1.0,0.488,0.436,0.391,0.39,0.33299999999999996,0.33299999999999996,0.308,0.2,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.6,0.5,0.4,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,5.2,4.6,1.7,1.1,1.1,1.1,0.3,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.601,0.58,0.537,0.518,0.515,0.49200000000000005,0.457,0.457,0.439,0.4,0.38299999999999995,0.375,0.0,0.0,6.2,5.1,3.5,3.2,1.9,1.7,1.6,1.5,0.8,0.7,0.6,0.1,0.0,0.0,13.6,8.8,8.0,5.4,4.1,3.8,3.4,2.9,1.8,1.5,1.3,0.4,0.3,0.3,0.897,0.8029999999999999,0.8,0.765,0.746,0.722,0.62,0.6,0.583,0.5479999999999999,0.33299999999999996,0.0,0.0,0.0,3.8,3.5,1.7,0.8,0.8,0.7,0.7,0.5,0.3,0.2,0.1,0.0,0.0,0.0,4.7,4.2,2.2,1.4,1.3,1.0,0.9,0.9,0.4,0.3,0.3,0.0,0.0,0.0,83,82,80,80,80,80,79,78,78,78,77,77.0,76.0,74.0,Woodberry Forest HS,Westlake HS,St. Anne's-Belfield School,Montrose Christian (MD),Milton HS,Greater Atlanta Christian HS,Greater Atlanta Christian,Crespi Carmelite HS,Charlotte Christian School,Cape Henry Collegiate HS,Brewster Academy (NH),Blair Academy (NJ),Blair Academy,Blackman,34.1,33.2,28.0,21.9,21.4,17.5,15.7,15.0,8.8,6.3,4.7,1.5,1.5,1.4,2.2,1.5,1.5,0.6,0.5,0.4,0.4,0.2,0.2,0.2,0.2,0.1,0.1,0.0,2.3,2.1,2.1,2.0,1.5,1.4,1.4,1.3,1.1,0.9,0.8,0.3,0.1,0.1,18.2,13.8,11.0,7.3,4.6,4.4,4.3,4.3,1.9,1.6,1.5,0.4,0.0,0.0,1.1,0.9,0.8,0.7,0.6,0.5,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.8,1.4,1.1,0.9,0.9,0.8,0.7,0.7,0.6,0.5,0.3,0.2,0.2,0.1,6.1,4.4,4.1,4.1,3.0,2.6,1.9,1.2,1.1,1.0,0.8,0.4,0.2,0.0,260,253,250,230,229,227,217,210,205,204,198,195.0,189.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
4,4,2,Michigan State,B10,27.97,123.4,95.5,66.5,-0.012,7.19,107.5,100.3,0.4,29,6,71.3,12.9,0.563,0.35600000000000004,0.218,0.3,5,2,3,118.3,2245,36.4,67.0,2793,6.94,22.59,6.6,14.6,58.0,0.588,13,14,7,67.0,95.1,0.341,0.325,0.47700000000000004,42.0,48.7,7.9,8.6,0.433,12.4,24.0,0.243,4,3.0,5.0,4.0,10,6,7.8,3.3,2.1,1.6,1.5,1.3,1.1,0.8,0.7,0.7,0.6,0.6,0.3,0.3,1.8,1.2,0.4,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,6.7,5.3,3.4,2.1,2.0,1.9,1.8,1.7,1.6,1.1,1.0,1.0,0.5,0.5,0.69,0.598,0.596,0.57,0.545,0.542,0.5,0.5,0.48200000000000004,0.48100000000000004,0.47600000000000003,0.452,0.43,0.423,4.2,3.4,3.3,1.9,1.5,1.4,1.1,1.1,0.9,0.8,0.5,0.4,0.4,0.3,7.3,6.8,5.7,4.3,3.1,2.8,2.5,2.0,1.9,1.3,1.1,0.9,0.8,0.7,0.48100000000000004,0.444,0.439,0.423,0.409,0.4,0.308,0.25,0.188,0.111,0.0,0.0,0.0,0.0,3.4,3.2,1.2,0.8,0.4,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,7.5,6.7,2.8,1.9,1.1,0.9,0.6,0.5,0.3,0.3,0.2,0.0,0.0,0.0,0.69,0.598,0.561,0.542,0.542,0.5,0.5,0.48100000000000004,0.462,0.434,0.431,0.424,0.41700000000000004,0.389,6.6,4.7,4.2,3.4,3.1,1.5,1.4,1.3,1.2,1.0,0.8,0.8,0.4,0.4,14.3,9.8,7.5,7.1,5.7,3.2,3.1,2.8,2.8,2.3,2.0,1.1,0.9,0.8,0.853,0.84,0.7979999999999999,0.752,0.75,0.733,0.727,0.708,0.7,0.6920000000000001,0.615,0.605,0.574,0.5710000000000001,2.6,2.2,1.9,1.8,1.0,1.0,0.7,0.5,0.5,0.5,0.4,0.4,0.4,0.3,3.1,2.9,2.4,2.1,1.7,1.6,1.1,0.8,0.8,0.7,0.7,0.6,0.5,0.4,82,81,81,79,79,79,78,78,77,77,77,76.0,75.0,75.0,Warren Mott HS,Versailles HS,Sunrise Christian Academy (KS),Sunrise Christian Academy,Sexton HS,Sexton,North Crowley (TX),Muckegon HS,Lawrence North,Imlay City HS,Gahanna Lincoln HS,Findlay Prep (NV),Duncanville HS,Chicago De La Salle HS,33.0,28.1,22.9,20.9,18.7,18.6,15.8,12.5,11.0,10.2,9.7,7.6,6.0,3.3,2.9,2.1,1.0,0.9,0.8,0.7,0.7,0.7,0.6,0.3,0.3,0.3,0.3,0.1,2.3,2.2,2.1,1.8,1.7,1.7,1.6,1.5,1.5,1.2,1.2,0.9,0.8,0.4,19.2,14.4,10.7,9.3,7.5,3.9,3.8,3.5,2.9,2.8,2.6,2.0,1.2,1.2,1.0,0.7,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.1,2.7,1.5,1.1,0.9,0.9,0.9,0.9,0.8,0.6,0.6,0.5,0.4,0.4,0.3,8.2,7.5,5.5,3.1,2.9,2.6,2.5,2.3,2.1,1.6,1.5,1.1,0.8,0.6,245,245,240,235,230,230,220,220,210,205,205,200.0,200.0,195.0,0.2,0.0,0.0,0.0,0.3,0.0,0.36200000000000004,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.0,0.3,0.0,0.7,0.3,0.435,0.0,0.2,0.0,0.3,0.0,75.0,70.0,Big Horn HS,Bay City Western HS,2.3,1.0,0.1,0.0,0.4,0.0,1.1,0.0,0.0,0.0,0.3,0.1,0.6,0.0,175.0,170.0,0.0,2016
