,Unnamed: 0,Seed,Team,Conference,AdjEM,AdjO,AdjD,AdjT,Luck,Opp AdjEM,OppO,OppD,NCSOS AdjEM,W,L,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace_x,pts,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,wins_conf,wins_home,wins_visitor,pace_y,def_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate,num_SR,num_FR,num_JR,num_SO,num_F,num_G,num_C,ast_per_g_1,ast_per_g_2,ast_per_g_3,ast_per_g_4,ast_per_g_5,ast_per_g_6,ast_per_g_7,ast_per_g_8,ast_per_g_9,ast_per_g_10,ast_per_g_11,ast_per_g_12,ast_per_g_13,blk_per_g_1,blk_per_g_2,blk_per_g_3,blk_per_g_4,blk_per_g_5,blk_per_g_6,blk_per_g_7,blk_per_g_8,blk_per_g_9,blk_per_g_10,blk_per_g_11,blk_per_g_12,blk_per_g_13,drb_per_g_1,drb_per_g_2,drb_per_g_3,drb_per_g_4,drb_per_g_5,drb_per_g_6,drb_per_g_7,drb_per_g_8,drb_per_g_9,drb_per_g_10,drb_per_g_11,drb_per_g_12,drb_per_g_13,fg2_pct_1,fg2_pct_2,fg2_pct_3,fg2_pct_4,fg2_pct_5,fg2_pct_6,fg2_pct_7,fg2_pct_8,fg2_pct_9,fg2_pct_10,fg2_pct_11,fg2_pct_12,fg2_pct_13,fg2_per_g_1,fg2_per_g_2,fg2_per_g_3,fg2_per_g_4,fg2_per_g_5,fg2_per_g_6,fg2_per_g_7,fg2_per_g_8,fg2_per_g_9,fg2_per_g_10,fg2_per_g_11,fg2_per_g_12,fg2_per_g_13,fg2a_per_g_1,fg2a_per_g_2,fg2a_per_g_3,fg2a_per_g_4,fg2a_per_g_5,fg2a_per_g_6,fg2a_per_g_7,fg2a_per_g_8,fg2a_per_g_9,fg2a_per_g_10,fg2a_per_g_11,fg2a_per_g_12,fg2a_per_g_13,fg3_pct_1,fg3_pct_2,fg3_pct_3,fg3_pct_4,fg3_pct_5,fg3_pct_6,fg3_pct_7,fg3_pct_8,fg3_pct_9,fg3_pct_10,fg3_pct_11,fg3_pct_12,fg3_pct_13,fg3_per_g_1,fg3_per_g_2,fg3_per_g_3,fg3_per_g_4,fg3_per_g_5,fg3_per_g_6,fg3_per_g_7,fg3_per_g_8,fg3_per_g_9,fg3_per_g_10,fg3_per_g_11,fg3_per_g_12,fg3_per_g_13,fg3a_per_g_1,fg3a_per_g_2,fg3a_per_g_3,fg3a_per_g_4,fg3a_per_g_5,fg3a_per_g_6,fg3a_per_g_7,fg3a_per_g_8,fg3a_per_g_9,fg3a_per_g_10,fg3a_per_g_11,fg3a_per_g_12,fg3a_per_g_13,fg_pct_1,fg_pct_2,fg_pct_3,fg_pct_4,fg_pct_5,fg_pct_6,fg_pct_7,fg_pct_8,fg_pct_9,fg_pct_10,fg_pct_11,fg_pct_12,fg_pct_13,fg_per_g_1,fg_per_g_2,fg_per_g_3,fg_per_g_4,fg_per_g_5,fg_per_g_6,fg_per_g_7,fg_per_g_8,fg_per_g_9,fg_per_g_10,fg_per_g_11,fg_per_g_12,fg_per_g_13,fga_per_g_1,fga_per_g_2,fga_per_g_3,fga_per_g_4,fga_per_g_5,fga_per_g_6,fga_per_g_7,fga_per_g_8,fga_per_g_9,fga_per_g_10,fga_per_g_11,fga_per_g_12,fga_per_g_13,ft_pct_1,ft_pct_2,ft_pct_3,ft_pct_4,ft_pct_5,ft_pct_6,ft_pct_7,ft_pct_8,ft_pct_9,ft_pct_10,ft_pct_11,ft_pct_12,ft_pct_13,ft_per_g_1,ft_per_g_2,ft_per_g_3,ft_per_g_4,ft_per_g_5,ft_per_g_6,ft_per_g_7,ft_per_g_8,ft_per_g_9,ft_per_g_10,ft_per_g_11,ft_per_g_12,ft_per_g_13,fta_per_g_1,fta_per_g_2,fta_per_g_3,fta_per_g_4,fta_per_g_5,fta_per_g_6,fta_per_g_7,fta_per_g_8,fta_per_g_9,fta_per_g_10,fta_per_g_11,fta_per_g_12,fta_per_g_13,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,mp_per_g_1,mp_per_g_2,mp_per_g_3,mp_per_g_4,mp_per_g_5,mp_per_g_6,mp_per_g_7,mp_per_g_8,mp_per_g_9,mp_per_g_10,mp_per_g_11,mp_per_g_12,mp_per_g_13,orb_per_g_1,orb_per_g_2,orb_per_g_3,orb_per_g_4,orb_per_g_5,orb_per_g_6,orb_per_g_7,orb_per_g_8,orb_per_g_9,orb_per_g_10,orb_per_g_11,orb_per_g_12,orb_per_g_13,pf_per_g_1,pf_per_g_2,pf_per_g_3,pf_per_g_4,pf_per_g_5,pf_per_g_6,pf_per_g_7,pf_per_g_8,pf_per_g_9,pf_per_g_10,pf_per_g_11,pf_per_g_12,pf_per_g_13,pts_per_g_1,pts_per_g_2,pts_per_g_3,pts_per_g_4,pts_per_g_5,pts_per_g_6,pts_per_g_7,pts_per_g_8,pts_per_g_9,pts_per_g_10,pts_per_g_11,pts_per_g_12,pts_per_g_13,stl_per_g_1,stl_per_g_2,stl_per_g_3,stl_per_g_4,stl_per_g_5,stl_per_g_6,stl_per_g_7,stl_per_g_8,stl_per_g_9,stl_per_g_10,stl_per_g_11,stl_per_g_12,stl_per_g_13,tov_per_g_1,tov_per_g_2,tov_per_g_3,tov_per_g_4,tov_per_g_5,tov_per_g_6,tov_per_g_7,tov_per_g_8,tov_per_g_9,tov_per_g_10,tov_per_g_11,tov_per_g_12,tov_per_g_13,trb_per_g_1,trb_per_g_2,trb_per_g_3,trb_per_g_4,trb_per_g_5,trb_per_g_6,trb_per_g_7,trb_per_g_8,trb_per_g_9,trb_per_g_10,trb_per_g_11,trb_per_g_12,trb_per_g_13,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,ast_per_g_14,blk_per_g_14,drb_per_g_14,fg2_pct_14,fg2_per_g_14,fg2a_per_g_14,fg3_pct_14,fg3_per_g_14,fg3a_per_g_14,fg_pct_14,fg_per_g_14,fga_per_g_14,ft_pct_14,ft_per_g_14,fta_per_g_14,height_14,mp_per_g_14,orb_per_g_14,pf_per_g_14,pts_per_g_14,stl_per_g_14,tov_per_g_14,trb_per_g_14,weight_14,ast_per_g_15,ast_per_g_16,blk_per_g_15,blk_per_g_16,drb_per_g_15,drb_per_g_16,fg2_pct_15,fg2_pct_16,fg2_per_g_15,fg2_per_g_16,fg2a_per_g_15,fg2a_per_g_16,fg3_pct_15,fg3_pct_16,fg3_per_g_15,fg3_per_g_16,fg3a_per_g_15,fg3a_per_g_16,fg_pct_15,fg_pct_16,fg_per_g_15,fg_per_g_16,fga_per_g_15,fga_per_g_16,ft_pct_15,ft_pct_16,ft_per_g_15,ft_per_g_16,fta_per_g_15,fta_per_g_16,height_15,height_16,mp_per_g_15,mp_per_g_16,orb_per_g_15,orb_per_g_16,pf_per_g_15,pf_per_g_16,pts_per_g_15,pts_per_g_16,stl_per_g_15,stl_per_g_16,tov_per_g_15,tov_per_g_16,trb_per_g_15,trb_per_g_16,weight_15,weight_16,ast_per_g_17,blk_per_g_17,drb_per_g_17,fg2_pct_17,fg2_per_g_17,fg2a_per_g_17,fg3_pct_17,fg3_per_g_17,fg3a_per_g_17,fg_pct_17,fg_per_g_17,fga_per_g_17,ft_pct_17,ft_per_g_17,fta_per_g_17,height_17,mp_per_g_17,orb_per_g_17,pf_per_g_17,pts_per_g_17,stl_per_g_17,tov_per_g_17,trb_per_g_17,weight_17,year
0,0,1,Ohio State,B10,33.47,125.0,91.5,63.8,0.031,8.82,108.9,100.0,-4.08,34,3,57.7,9.1,0.563,0.327,0.26,0.371,2,0,2,120.0,2208,35.7,64.1,2854,8.38,25.84,11.1,13.4,53.8,0.589,16,20,9,64.1,92.8,0.20600000000000002,0.34600000000000003,0.509,46.2,50.6,6.3,8.6,0.483,20.3,28.4,0.152,4.0,6,1.0,0.0,4,7,0.0,4.8,3.3,2.9,2.4,1.2,0.6,0.5,0.5,0.4,0.2,0.1,0.0,0.0,1.5,0.5,0.5,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.9,2.7,2.4,2.3,2.2,1.9,0.7,0.6,0.4,0.0,0.0,0.0,0.733,0.667,0.667,0.55,0.542,0.525,0.514,0.49,0.47100000000000003,0.33299999999999996,0.0,0.0,0.0,5.9,3.9,2.8,2.3,2.0,1.5,0.8,0.8,0.4,0.4,0.0,0.0,0.0,10.8,8.2,5.6,4.2,3.0,2.7,1.6,1.2,1.2,0.6,0.4,0.0,0.0,0.502,0.442,0.429,0.377,0.32799999999999996,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,3.1,1.7,1.4,0.7,0.6,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,6.1,3.8,3.2,1.9,1.7,1.3,0.4,0.4,0.3,0.1,0.0,0.0,0.0,0.733,0.541,0.507,0.5,0.479,0.46799999999999997,0.462,0.461,0.45,0.29,0.0,0.0,0.0,6.0,5.6,4.1,3.9,2.8,2.2,2.0,0.8,0.7,0.5,0.0,0.0,0.0,12.0,11.1,8.8,7.7,5.9,4.9,2.7,2.5,1.6,1.0,0.6,0.0,0.0,0.843,0.833,0.81,0.797,0.727,0.7040000000000001,0.627,0.5329999999999999,0.5,0.308,0.222,0.0,0.0,5.1,2.4,1.7,1.7,1.6,1.3,0.3,0.3,0.2,0.2,0.1,0.0,0.0,7.2,3.8,2.4,2.1,1.9,1.6,0.9,0.7,0.6,0.3,0.2,0.0,0.0,81.0,80.0,79.0,78.0,78.0,78.0,77.0,76.0,76.0,74.0,72.0,0.0,0.0,35.7,32.4,32.1,31.7,29.6,16.1,14.0,8.4,5.4,4.6,1.9,0.0,0.0,3.5,1.7,1.3,1.0,1.0,0.5,0.4,0.4,0.3,0.2,0.0,0.0,0.0,2.7,2.4,2.2,1.9,1.8,1.1,1.0,0.9,0.4,0.3,0.2,0.0,0.0,17.2,14.4,12.6,12.1,7.5,6.9,4.2,2.1,1.8,1.2,0.1,0.0,0.0,2.0,1.5,1.0,1.0,0.8,0.4,0.4,0.3,0.1,0.1,0.0,0.0,0.0,2.1,1.8,1.6,1.6,0.9,0.8,0.6,0.5,0.4,0.2,0.0,0.0,0.0,10.2,4.0,3.9,3.5,3.2,2.9,2.6,1.0,0.8,0.8,0.0,0.0,0.0,265.0,255.0,220.0,220.0,215.0,215.0,210.0,205.0,195.0,187.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
1,1,1,Duke,ACC,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,32,5,50.9,9.7,0.537,0.353,0.282,0.374,3,0,4,115.2,2394,35.1,70.2,2993,8.32,24.51,10.4,14.7,51.9,0.5760000000000001,13,17,6,70.2,92.2,0.29600000000000004,0.245,0.474,48.1,48.9,8.4,7.4,0.445,17.8,33.2,0.193,3.0,3,1.0,5.0,6,6,0.0,5.1,4.3,2.0,1.6,1.5,1.0,0.8,0.6,0.4,0.1,0.0,0.0,0.0,1.7,1.4,0.5,0.5,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,5.8,4.5,3.3,2.9,2.8,2.6,1.6,1.4,0.6,0.6,0.3,0.0,0.0,0.643,0.635,0.621,0.596,0.569,0.522,0.501,0.49700000000000005,0.402,0.361,0.0,0.0,0.0,5.5,4.2,3.4,3.0,2.0,1.9,1.0,1.0,0.5,0.3,0.0,0.0,0.0,10.9,8.5,5.9,5.1,3.7,3.1,2.5,1.6,1.3,0.4,0.2,0.0,0.0,0.462,0.435,0.42700000000000005,0.35,0.321,0.319,0.267,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.6,1.5,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.4,4.1,4.0,3.5,1.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.589,0.529,0.522,0.516,0.48100000000000004,0.45799999999999996,0.44799999999999995,0.43,0.423,0.361,0.0,0.0,0.0,7.0,5.9,5.0,3.0,2.7,2.7,2.6,1.9,0.5,0.4,0.0,0.0,0.0,15.4,13.8,9.5,6.5,5.6,5.1,5.0,3.7,1.3,0.9,0.2,0.0,0.0,0.9009999999999999,0.8390000000000001,0.813,0.8059999999999999,0.805,0.7909999999999999,0.7879999999999999,0.593,0.565,0.441,0.0,0.0,0.0,5.8,5.1,3.4,1.8,1.1,0.9,0.9,0.9,0.8,0.5,0.0,0.0,0.0,6.5,6.2,4.2,2.5,2.3,1.5,1.2,1.1,0.9,0.9,0.0,0.0,0.0,83.0,82.0,82.0,81.0,80.0,80.0,77.0,76.0,74.0,74.0,74.0,74.0,0.0,34.8,34.0,27.5,25.9,25.0,21.0,20.1,16.7,9.9,6.1,2.2,1.7,0.0,2.6,2.4,1.9,1.2,1.1,0.6,0.5,0.4,0.2,0.1,0.0,0.0,0.0,2.6,2.6,2.4,2.1,2.1,1.9,1.7,1.6,1.6,1.0,0.2,0.0,0.0,20.6,17.5,16.9,9.0,8.1,7.2,6.6,4.8,1.6,1.4,0.0,0.0,0.0,1.5,1.4,1.2,0.9,0.9,0.7,0.6,0.5,0.5,0.1,0.1,0.0,0.0,3.2,2.5,2.0,1.9,0.9,0.9,0.8,0.8,0.6,0.3,0.0,0.0,0.0,8.5,6.8,4.8,4.5,3.7,3.4,1.9,1.8,1.2,0.6,0.3,0.0,0.0,245.0,245.0,235.0,235.0,230.0,230.0,215.0,200.0,190.0,185.0,185.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
2,2,1,Kansas,B12,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,35,3,60.5,10.7,0.57,0.324,0.267,0.39299999999999996,2,1,1,116.0,2458,36.7,69.7,3084,7.62,24.1,11.1,16.3,55.7,0.593,14,16,9,69.7,92.4,0.319,0.34600000000000003,0.488,44.3,49.7,8.6,6.9,0.445,17.5,27.9,0.233,3.0,3,4.0,4.0,2,10,2.0,4.6,3.3,2.2,1.8,1.7,1.6,1.4,0.8,0.7,0.6,0.6,0.2,0.1,1.1,0.7,0.7,0.6,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,5.6,5.0,4.2,2.5,2.0,1.8,1.7,1.6,1.1,1.0,0.7,0.6,0.4,0.649,0.647,0.625,0.62,0.61,0.601,0.569,0.515,0.505,0.5,0.48100000000000004,0.384,0.28600000000000003,5.6,4.5,3.1,2.7,1.7,1.5,1.5,1.0,0.9,0.8,0.7,0.1,0.1,9.1,7.2,5.3,5.1,3.8,3.2,2.7,2.0,1.4,1.3,1.0,0.4,0.3,0.8,0.424,0.41,0.4,0.38,0.379,0.37799999999999995,0.36700000000000005,0.36200000000000004,0.342,0.2,0.0,0.0,1.9,1.3,1.1,0.7,0.7,0.6,0.5,0.5,0.3,0.3,0.1,0.0,0.0,5.0,3.6,2.8,2.0,1.6,1.5,1.4,1.3,0.9,0.3,0.3,0.3,0.0,0.647,0.601,0.589,0.57,0.556,0.5,0.5,0.488,0.48100000000000004,0.479,0.408,0.373,0.25,6.3,5.1,3.2,3.1,2.9,2.8,2.7,2.0,1.3,1.3,0.8,0.3,0.2,11.1,8.7,7.4,7.0,6.7,5.4,5.1,4.2,2.7,2.6,1.3,0.8,0.6,0.7979999999999999,0.757,0.743,0.7190000000000001,0.6940000000000001,0.688,0.6729999999999999,0.667,0.64,0.515,0.51,0.5,0.0,3.9,2.7,2.3,2.1,1.5,1.1,0.8,0.7,0.7,0.6,0.3,0.1,0.0,5.7,4.0,3.2,2.9,2.6,1.4,1.3,1.1,0.9,0.9,0.4,0.3,0.0,84.0,82.0,81.0,81.0,78.0,78.0,76.0,76.0,75.0,75.0,75.0,75.0,74.0,28.7,28.3,27.6,27.1,24.4,20.4,14.6,13.7,13.7,10.4,6.2,2.8,2.3,2.7,2.6,2.2,0.9,0.8,0.7,0.6,0.6,0.4,0.3,0.2,0.1,0.1,2.8,2.6,2.0,1.9,1.8,1.7,1.6,1.4,1.4,1.0,0.8,0.3,0.1,17.2,13.6,9.7,9.3,7.9,7.6,7.1,5.1,3.7,3.4,2.3,0.9,0.6,1.5,1.4,1.0,0.8,0.8,0.8,0.5,0.4,0.4,0.4,0.2,0.2,0.0,2.7,2.1,2.0,1.8,1.3,1.2,0.9,0.8,0.6,0.5,0.5,0.3,0.2,8.3,7.6,6.4,3.1,2.9,2.2,2.2,1.9,1.8,1.4,1.3,0.6,0.5,245.0,237.0,235.0,235.0,218.0,210.0,195.0,195.0,193.0,185.0,185.0,183.0,180.0,0.1,0.0,0.3,0.25,0.1,0.2,0.0,0.0,0.0,0.16699999999999998,0.1,0.5,0.0,0.0,0.0,71.0,1.8,0.0,0.1,0.2,0.0,0.0,0.4,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
3,3,1,Pittsburgh,BE,27.08,120.6,93.5,61.8,-0.023,8.17,107.6,99.4,-3.68,28,6,67.2,9.0,0.529,0.27399999999999997,0.289,0.431,3,1,2,116.3,2073,42.9,63.3,2514,7.85,20.82,7.4,15.0,57.8,0.5589999999999999,15,17,7,63.3,95.9,0.32299999999999995,0.33,0.486,42.2,53.6,7.7,10.4,0.451,15.0,28.6,0.218,4.0,4,2.0,3.0,7,5,1.0,5.1,3.4,2.8,2.7,1.3,1.3,0.5,0.4,0.3,0.3,0.2,0.1,0.1,1.3,0.7,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,5.1,3.9,3.0,3.0,2.4,2.0,2.0,1.9,0.9,0.7,0.7,0.2,0.1,0.616,0.5710000000000001,0.5670000000000001,0.5529999999999999,0.523,0.5,0.486,0.47200000000000003,0.439,0.435,0.42200000000000004,0.16699999999999998,0.0,3.7,3.4,2.7,2.5,2.2,2.1,1.5,1.3,1.0,0.6,0.5,0.1,0.0,7.3,6.7,5.1,5.0,4.8,3.4,3.0,2.6,1.9,1.4,1.0,0.5,0.4,0.49,0.413,0.33299999999999996,0.327,0.308,0.293,0.222,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.3,0.7,0.5,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.1,2.4,1.4,1.1,1.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.616,0.5670000000000001,0.563,0.5479999999999999,0.478,0.46799999999999997,0.45799999999999996,0.44799999999999995,0.44299999999999995,0.364,0.341,0.222,0.0,5.5,3.9,3.7,3.7,2.7,2.1,2.0,1.5,1.3,0.9,0.5,0.2,0.0,11.7,8.7,8.1,6.8,5.4,4.8,3.4,3.0,2.6,2.6,1.0,0.8,0.4,0.889,0.789,0.76,0.728,0.696,0.69,0.5579999999999999,0.526,0.5,0.485,0.47600000000000003,0.4,0.0,3.4,2.6,2.5,1.9,1.7,1.4,0.9,0.7,0.7,0.6,0.2,0.1,0.0,4.5,3.7,3.2,2.9,2.9,2.4,1.6,1.6,1.0,0.9,0.4,0.2,0.0,83.0,81.0,81.0,80.0,80.0,78.0,78.0,77.0,77.0,76.0,74.0,72.0,72.0,32.8,30.4,28.0,24.1,23.0,21.6,15.1,12.5,11.8,8.0,5.3,1.9,1.5,2.6,2.1,1.9,1.6,1.4,1.4,1.1,0.6,0.4,0.2,0.1,0.1,0.0,2.5,2.5,2.2,2.1,2.1,2.1,1.6,1.3,1.1,1.1,0.6,0.1,0.1,16.8,11.7,11.3,9.4,6.9,6.4,5.1,3.7,3.7,2.6,1.1,0.4,0.1,1.4,0.8,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.1,0.1,0.0,0.0,2.3,1.8,1.7,1.6,1.5,0.8,0.7,0.6,0.5,0.5,0.1,0.1,0.1,7.7,5.2,4.9,4.5,4.4,3.4,2.4,2.3,2.0,1.3,0.9,0.3,0.1,250.0,245.0,235.0,230.0,225.0,225.0,215.0,215.0,215.0,210.0,190.0,190.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
4,4,4,Texas,B12,25.93,115.5,89.6,65.5,-0.057999999999999996,7.61,107.5,99.9,0.6,28,8,50.8,11.7,0.502,0.255,0.282,0.431,3,2,3,109.9,2238,38.2,67.8,2701,7.96,20.82,8.4,14.4,54.3,0.534,13,16,7,67.8,91.1,0.307,0.26,0.46299999999999997,45.7,41.9,7.8,6.7,0.426,16.0,30.6,0.21100000000000002,4.0,3,1.0,4.0,4,8,0.0,3.0,2.2,2.1,2.1,1.3,1.3,1.1,0.4,0.1,0.0,0.0,0.0,0.0,2.4,0.6,0.6,0.3,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,5.7,5.0,4.0,2.9,2.1,1.9,1.8,1.1,0.7,0.4,0.0,0.0,0.0,1.0,0.594,0.546,0.48100000000000004,0.47600000000000003,0.46799999999999997,0.44799999999999995,0.429,0.42200000000000004,0.36200000000000004,0.0,0.0,0.0,4.8,4.3,4.1,2.3,1.9,1.7,0.9,0.6,0.5,0.2,0.0,0.0,0.0,8.8,8.8,8.8,5.4,4.5,2.8,1.9,1.4,1.2,0.2,0.0,0.0,0.0,0.413,0.385,0.385,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.4,1.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.5,3.3,1.4,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583,0.546,0.47600000000000003,0.466,0.44,0.42200000000000004,0.406,0.365,0.36200000000000004,0.25,0.0,0.0,6.8,4.8,4.1,3.8,3.1,1.7,1.2,0.6,0.5,0.2,0.2,0.0,0.0,15.3,8.9,8.9,8.8,7.7,3.3,2.9,1.4,1.2,0.8,0.2,0.0,0.0,0.861,0.7959999999999999,0.779,0.6990000000000001,0.655,0.632,0.574,0.5479999999999999,0.5,0.48700000000000004,0.0,0.0,0.0,3.5,3.2,2.9,2.6,1.4,1.3,0.8,0.5,0.3,0.2,0.0,0.0,0.0,7.3,4.8,3.4,3.4,2.0,1.6,1.3,0.9,0.5,0.4,0.0,0.0,0.0,82.0,80.0,79.0,79.0,78.0,76.0,75.0,74.0,73.0,73.0,70.0,69.0,0.0,32.4,32.2,30.7,30.3,21.5,19.1,13.7,12.1,9.7,2.0,1.6,1.4,0.0,3.8,2.0,1.8,1.2,1.0,0.9,0.6,0.3,0.2,0.2,0.0,0.0,0.0,2.8,2.5,2.3,2.0,1.9,1.8,1.8,1.5,0.7,0.2,0.0,0.0,0.0,18.6,13.1,11.5,10.4,10.4,4.1,3.1,2.3,1.6,0.6,0.6,0.0,0.0,1.0,0.9,0.9,0.9,0.8,0.4,0.3,0.2,0.2,0.2,0.2,0.0,0.0,2.1,1.8,1.7,1.6,1.5,1.1,0.8,0.7,0.4,0.2,0.2,0.0,0.0,7.8,7.7,6.8,3.6,3.1,2.7,2.3,2.2,0.8,0.4,0.2,0.0,0.0,245.0,241.0,238.0,225.0,220.0,197.0,193.0,185.0,180.0,175.0,160.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
