,Seed,Team,Conference,AdjEM,AdjO,AdjD,AdjT,Luck,Opp AdjEM,OppO,OppD,NCSOS AdjEM,W,L,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,losses_conf,losses_home,losses_visitor,opp_pts,pts,sos,srs,tov_pct,trb_pct,ts_pct,wins_conf,wins_home,wins_visitor,pace,def_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate,num_FR,num_SO,num_JR,num_F,num_G,num_C,ast_per_g_1,ast_per_g_2,ast_per_g_3,ast_per_g_4,ast_per_g_5,ast_per_g_6,ast_per_g_7,ast_per_g_8,ast_per_g_9,ast_per_g_10,ast_per_g_11,ast_per_g_12,ast_per_g_13,ast_per_g_14,blk_per_g_1,blk_per_g_2,blk_per_g_3,blk_per_g_4,blk_per_g_5,blk_per_g_6,blk_per_g_7,blk_per_g_8,blk_per_g_9,blk_per_g_10,blk_per_g_11,blk_per_g_12,blk_per_g_13,blk_per_g_14,drb_per_g_1,drb_per_g_2,drb_per_g_3,drb_per_g_4,drb_per_g_5,drb_per_g_6,drb_per_g_7,drb_per_g_8,drb_per_g_9,drb_per_g_10,drb_per_g_11,drb_per_g_12,drb_per_g_13,drb_per_g_14,fg2_pct_1,fg2_pct_2,fg2_pct_3,fg2_pct_4,fg2_pct_5,fg2_pct_6,fg2_pct_7,fg2_pct_8,fg2_pct_9,fg2_pct_10,fg2_pct_11,fg2_pct_12,fg2_pct_13,fg2_pct_14,fg2_per_g_1,fg2_per_g_2,fg2_per_g_3,fg2_per_g_4,fg2_per_g_5,fg2_per_g_6,fg2_per_g_7,fg2_per_g_8,fg2_per_g_9,fg2_per_g_10,fg2_per_g_11,fg2_per_g_12,fg2_per_g_13,fg2_per_g_14,fg2a_per_g_1,fg2a_per_g_2,fg2a_per_g_3,fg2a_per_g_4,fg2a_per_g_5,fg2a_per_g_6,fg2a_per_g_7,fg2a_per_g_8,fg2a_per_g_9,fg2a_per_g_10,fg2a_per_g_11,fg2a_per_g_12,fg2a_per_g_13,fg2a_per_g_14,fg3_pct_1,fg3_pct_2,fg3_pct_3,fg3_pct_4,fg3_pct_5,fg3_pct_6,fg3_pct_7,fg3_pct_8,fg3_pct_9,fg3_pct_10,fg3_pct_11,fg3_pct_12,fg3_pct_13,fg3_pct_14,fg3_per_g_1,fg3_per_g_2,fg3_per_g_3,fg3_per_g_4,fg3_per_g_5,fg3_per_g_6,fg3_per_g_7,fg3_per_g_8,fg3_per_g_9,fg3_per_g_10,fg3_per_g_11,fg3_per_g_12,fg3_per_g_13,fg3_per_g_14,fg3a_per_g_1,fg3a_per_g_2,fg3a_per_g_3,fg3a_per_g_4,fg3a_per_g_5,fg3a_per_g_6,fg3a_per_g_7,fg3a_per_g_8,fg3a_per_g_9,fg3a_per_g_10,fg3a_per_g_11,fg3a_per_g_12,fg3a_per_g_13,fg3a_per_g_14,fg_pct_1,fg_pct_2,fg_pct_3,fg_pct_4,fg_pct_5,fg_pct_6,fg_pct_7,fg_pct_8,fg_pct_9,fg_pct_10,fg_pct_11,fg_pct_12,fg_pct_13,fg_pct_14,fg_per_g_1,fg_per_g_2,fg_per_g_3,fg_per_g_4,fg_per_g_5,fg_per_g_6,fg_per_g_7,fg_per_g_8,fg_per_g_9,fg_per_g_10,fg_per_g_11,fg_per_g_12,fg_per_g_13,fg_per_g_14,fga_per_g_1,fga_per_g_2,fga_per_g_3,fga_per_g_4,fga_per_g_5,fga_per_g_6,fga_per_g_7,fga_per_g_8,fga_per_g_9,fga_per_g_10,fga_per_g_11,fga_per_g_12,fga_per_g_13,fga_per_g_14,ft_pct_1,ft_pct_2,ft_pct_3,ft_pct_4,ft_pct_5,ft_pct_6,ft_pct_7,ft_pct_8,ft_pct_9,ft_pct_10,ft_pct_11,ft_pct_12,ft_pct_13,ft_pct_14,ft_per_g_1,ft_per_g_2,ft_per_g_3,ft_per_g_4,ft_per_g_5,ft_per_g_6,ft_per_g_7,ft_per_g_8,ft_per_g_9,ft_per_g_10,ft_per_g_11,ft_per_g_12,ft_per_g_13,ft_per_g_14,fta_per_g_1,fta_per_g_2,fta_per_g_3,fta_per_g_4,fta_per_g_5,fta_per_g_6,fta_per_g_7,fta_per_g_8,fta_per_g_9,fta_per_g_10,fta_per_g_11,fta_per_g_12,fta_per_g_13,fta_per_g_14,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,mp_per_g_1,mp_per_g_2,mp_per_g_3,mp_per_g_4,mp_per_g_5,mp_per_g_6,mp_per_g_7,mp_per_g_8,mp_per_g_9,mp_per_g_10,mp_per_g_11,mp_per_g_12,mp_per_g_13,mp_per_g_14,orb_per_g_1,orb_per_g_2,orb_per_g_3,orb_per_g_4,orb_per_g_5,orb_per_g_6,orb_per_g_7,orb_per_g_8,orb_per_g_9,orb_per_g_10,orb_per_g_11,orb_per_g_12,orb_per_g_13,orb_per_g_14,pf_per_g_1,pf_per_g_2,pf_per_g_3,pf_per_g_4,pf_per_g_5,pf_per_g_6,pf_per_g_7,pf_per_g_8,pf_per_g_9,pf_per_g_10,pf_per_g_11,pf_per_g_12,pf_per_g_13,pf_per_g_14,pts_per_g_1,pts_per_g_2,pts_per_g_3,pts_per_g_4,pts_per_g_5,pts_per_g_6,pts_per_g_7,pts_per_g_8,pts_per_g_9,pts_per_g_10,pts_per_g_11,pts_per_g_12,pts_per_g_13,pts_per_g_14,stl_per_g_1,stl_per_g_2,stl_per_g_3,stl_per_g_4,stl_per_g_5,stl_per_g_6,stl_per_g_7,stl_per_g_8,stl_per_g_9,stl_per_g_10,stl_per_g_11,stl_per_g_12,stl_per_g_13,stl_per_g_14,tov_per_g_1,tov_per_g_2,tov_per_g_3,tov_per_g_4,tov_per_g_5,tov_per_g_6,tov_per_g_7,tov_per_g_8,tov_per_g_9,tov_per_g_10,tov_per_g_11,tov_per_g_12,tov_per_g_13,tov_per_g_14,trb_per_g_1,trb_per_g_2,trb_per_g_3,trb_per_g_4,trb_per_g_5,trb_per_g_6,trb_per_g_7,trb_per_g_8,trb_per_g_9,trb_per_g_10,trb_per_g_11,trb_per_g_12,trb_per_g_13,trb_per_g_14,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,num_SR,ast_per_g_15,ast_per_g_16,blk_per_g_15,blk_per_g_16,drb_per_g_15,drb_per_g_16,fg2_pct_15,fg2_pct_16,fg2_per_g_15,fg2_per_g_16,fg2a_per_g_15,fg2a_per_g_16,fg3_pct_15,fg3_pct_16,fg3_per_g_15,fg3_per_g_16,fg3a_per_g_15,fg3a_per_g_16,fg_pct_15,fg_pct_16,fg_per_g_15,fg_per_g_16,fga_per_g_15,fga_per_g_16,ft_pct_15,ft_pct_16,ft_per_g_15,ft_per_g_16,fta_per_g_15,fta_per_g_16,height_15,height_16,mp_per_g_15,mp_per_g_16,orb_per_g_15,orb_per_g_16,pf_per_g_15,pf_per_g_16,pts_per_g_15,pts_per_g_16,stl_per_g_15,stl_per_g_16,tov_per_g_15,tov_per_g_16,trb_per_g_15,trb_per_g_16,weight_15,weight_16,ast_per_g_17,ast_per_g_18,blk_per_g_17,blk_per_g_18,drb_per_g_17,drb_per_g_18,fg2_pct_17,fg2_pct_18,fg2_per_g_17,fg2_per_g_18,fg2a_per_g_17,fg2a_per_g_18,fg3_pct_17,fg3_pct_18,fg3_per_g_17,fg3_per_g_18,fg3a_per_g_17,fg3a_per_g_18,fg_pct_17,fg_pct_18,fg_per_g_17,fg_per_g_18,fga_per_g_17,fga_per_g_18,ft_pct_17,ft_pct_18,ft_per_g_17,ft_per_g_18,fta_per_g_17,fta_per_g_18,height_17,height_18,mp_per_g_17,mp_per_g_18,orb_per_g_17,orb_per_g_18,pf_per_g_17,pf_per_g_18,pts_per_g_17,pts_per_g_18,stl_per_g_17,stl_per_g_18,tov_per_g_17,tov_per_g_18,trb_per_g_17,trb_per_g_18,weight_17,weight_18,year,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,max,final
0,1,Duke,ACC,34.19,121.0,86.8,74.5,-0.027000000000000003,9.87,109.1,99.2,6.66,31,4,57.2,5.3,0.563,0.376,0.28300000000000003,0.41,3,0,3,2421,3112,9.16,28.91,16.0,50.7,0.59,13,13,7,0.0,0.0,0.0,0.0,0.0,49.3,0.0,0.0,0.0,0.42100000000000004,0.0,0.0,0.0,2.0,3,8.0,5,7,2.0,5.9,5.3,2.1,1.3,1.1,1.1,0.5,0.3,0.3,0.2,0.1,0.1,0.1,0.0,0.7,0.6,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,5.9,5.3,2.8,2.6,2.6,1.5,1.2,0.9,0.8,0.5,0.5,0.4,0.4,0.2,0.667,0.596,0.562,0.5589999999999999,0.542,0.541,0.536,0.495,0.45799999999999996,0.4,0.33299999999999996,0.33299999999999996,0.28600000000000003,0.0,6.6,4.0,4.0,3.7,1.4,1.3,0.6,0.5,0.4,0.3,0.2,0.2,0.2,0.0,9.9,7.5,7.2,6.2,2.8,2.4,1.1,1.0,0.8,0.7,0.6,0.6,0.6,0.0,1.0,1.0,0.667,0.457,0.38299999999999995,0.37799999999999995,0.34,0.231,0.16699999999999998,0.048,0.0,0.0,0.0,0.0,3.1,2.5,1.5,0.9,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.1,6.7,4.5,2.0,1.5,0.7,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.665,0.5589999999999999,0.505,0.5,0.483,0.479,0.45799999999999996,0.457,0.41,0.4,0.4,0.311,0.28600000000000003,7.1,6.6,6.2,4.4,2.9,2.3,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.1,15.6,12.9,9.9,8.7,7.0,4.8,1.5,1.1,1.0,1.0,0.8,0.8,0.6,0.1,0.754,0.725,0.711,0.6859999999999999,0.684,0.6809999999999999,0.6759999999999999,0.6,0.5,0.5,0.5,0.5,0.5,0.48,5.1,4.0,2.3,2.1,1.7,1.0,0.6,0.5,0.4,0.4,0.3,0.3,0.1,0.1,6.7,5.9,3.4,2.9,2.4,1.5,1.0,0.8,0.8,0.8,0.5,0.5,0.3,0.2,83.0,82.0,82.0,81.0,81.0,78.0,77.0,76.0,76.0,75.0,75.0,74.0,73.0,70.0,35.1,33.6,32.4,28.9,28.4,18.2,8.0,7.8,5.8,3.9,3.7,3.3,3.1,2.1,3.4,1.6,1.3,1.0,0.8,0.7,0.7,0.7,0.6,0.5,0.5,0.4,0.2,0.1,3.1,2.9,2.3,2.3,2.3,1.9,1.4,1.3,1.2,0.7,0.5,0.5,0.3,0.0,21.3,18.2,17.3,11.2,8.9,6.5,1.6,1.5,1.5,1.1,1.1,0.9,0.9,0.6,2.3,2.3,2.2,0.9,0.9,0.8,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.0,3.7,2.6,1.9,1.7,1.7,0.8,0.7,0.5,0.4,0.3,0.3,0.2,0.2,0.1,8.7,7.2,4.2,3.5,3.1,2.2,2.1,1.6,1.6,1.1,1.0,0.9,0.7,0.3,265.0,258.0,250.0,235.0,225.0,220.0,210.0,210.0,200.0,195.0,190.0,185.0,185.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
1,1,Cincinnati,CUSA,30.19,118.1,87.9,67.4,0.002,6.58,106.3,99.7,3.48,31,4,49.6,7.6,0.517,0.27899999999999997,0.287,0.405,2,0,3,2115,2738,6.58,24.38,14.4,54.0,0.5539999999999999,14,18,7,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.374,0.0,0.0,0.0,3.0,2,5.0,5,6,3.0,5.3,2.7,1.4,1.4,1.3,0.6,0.6,0.5,0.2,0.2,0.1,0.1,0.0,0.0,1.7,1.5,0.4,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,3.5,3.2,2.8,2.8,1.4,0.9,0.8,0.7,0.4,0.4,0.2,0.0,0.5710000000000001,0.552,0.524,0.519,0.506,0.498,0.494,0.444,0.41200000000000003,0.406,0.33299999999999996,0.25,0.2,0.0,4.6,3.7,3.6,3.3,2.6,2.5,0.6,0.5,0.4,0.3,0.2,0.1,0.1,0.0,8.8,7.2,7.0,6.1,5.3,5.0,1.4,1.0,1.0,0.6,0.5,0.4,0.3,0.2,0.5,0.431,0.374,0.33299999999999996,0.326,0.298,0.25,0.179,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,0.7,0.5,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.2,2.4,1.5,1.3,0.8,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.552,0.522,0.506,0.495,0.467,0.466,0.457,0.426,0.389,0.359,0.33299999999999996,0.292,0.25,0.231,7.0,4.4,3.7,3.3,2.9,2.5,2.2,0.7,0.6,0.5,0.4,0.2,0.2,0.1,15.4,9.4,8.0,6.1,5.9,5.1,5.0,2.1,1.5,1.4,1.1,0.9,0.5,0.3,0.873,0.867,0.833,0.778,0.75,0.732,0.713,0.6829999999999999,0.593,0.585,0.55,0.537,0.5,0.5,5.5,3.2,2.1,1.9,1.4,1.3,0.5,0.5,0.4,0.3,0.3,0.2,0.2,0.1,6.3,4.4,3.8,2.7,2.3,1.9,0.9,0.6,0.6,0.5,0.5,0.4,0.3,0.2,83.0,83.0,81.0,80.0,79.0,78.0,78.0,77.0,76.0,76.0,74.0,73.0,73.0,72.0,34.1,30.6,28.3,26.0,24.2,20.9,15.0,11.3,5.0,4.4,3.2,2.2,0.0,0.0,2.3,2.3,2.0,1.9,1.3,0.8,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.0,3.1,2.6,2.5,2.3,2.2,1.8,1.0,0.9,0.7,0.6,0.4,0.1,0.0,0.0,22.0,12.7,9.5,8.1,7.4,7.1,6.5,2.5,1.6,1.4,1.4,0.8,0.8,0.2,0.9,0.9,0.7,0.7,0.5,0.4,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,2.5,1.8,1.8,1.6,1.5,0.7,0.7,0.4,0.4,0.4,0.2,0.2,0.1,0.0,6.9,6.8,5.2,5.1,4.8,3.1,1.6,1.5,1.3,1.2,1.1,0.6,0.5,0.4,280.0,260.0,240.0,235.0,225.0,222.0,220.0,200.0,200.0,200.0,195.0,195.0,190.0,175.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,0.0,0.0,0.0,0.0,0.0,25.0,17.0,13.0,10.0,7.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
2,1,Maryland,ACC,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,32,4,65.9,9.4,0.53,0.258,0.301,0.415,1,0,2,2552,3060,9.38,23.5,15.5,52.4,0.569,15,15,7,0.0,0.0,0.0,0.0,0.0,47.6,0.0,0.0,0.0,0.39899999999999997,0.0,0.0,0.0,2.0,1,5.0,2,7,3.0,7.9,2.9,2.4,2.1,1.5,1.2,0.9,0.8,0.8,0.3,0.1,0.1,0.0,0.0,2.0,1.5,0.9,0.5,0.4,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,5.9,4.4,3.3,3.3,2.5,2.1,2.0,1.8,0.7,0.5,0.3,0.1,0.0,0.0,0.765,0.667,0.579,0.556,0.547,0.525,0.519,0.516,0.507,0.46399999999999997,0.42700000000000005,0.33299999999999996,0.0,0.0,5.5,4.8,4.4,3.6,1.6,1.3,1.3,1.2,0.6,0.3,0.2,0.1,0.0,0.0,10.1,9.5,8.4,7.0,3.1,3.1,2.7,2.1,0.8,0.5,0.3,0.2,0.0,0.0,1.0,0.5,0.5,0.425,0.397,0.396,0.344,0.255,0.25,0.0,0.0,0.0,0.0,0.0,2.6,1.2,1.1,0.5,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.6,2.7,1.5,1.1,0.5,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.667,0.545,0.526,0.524,0.504,0.5,0.47700000000000004,0.469,0.469,0.45299999999999996,0.382,0.28600000000000003,0.0,0.0,7.0,5.5,4.8,4.0,2.5,2.3,1.7,1.6,0.8,0.5,0.2,0.1,0.0,0.0,14.9,10.1,9.5,8.5,6.6,4.8,3.8,3.1,1.2,1.0,0.4,0.3,0.0,0.0,1.0,0.898,0.836,0.8240000000000001,0.8029999999999999,0.778,0.767,0.623,0.585,0.563,0.5,0.0,0.0,0.0,4.2,3.9,2.8,2.4,1.7,1.7,1.5,0.5,0.3,0.1,0.1,0.0,0.0,0.0,6.7,4.4,4.1,3.6,2.1,2.0,1.8,0.9,0.4,0.3,0.2,0.1,0.0,0.0,82.0,82.0,81.0,80.0,78.0,78.0,75.0,75.0,75.0,75.0,72.0,70.0,0.0,0.0,33.6,32.0,28.7,28.3,24.1,20.5,18.5,9.6,4.2,3.8,2.2,2.1,0.0,0.0,2.7,2.5,2.3,1.4,1.0,0.9,0.6,0.3,0.2,0.1,0.0,0.0,0.0,0.0,2.9,2.7,2.6,2.3,2.0,2.0,1.5,1.3,0.5,0.4,0.3,0.2,0.0,0.0,20.4,15.2,12.0,11.1,8.0,7.1,5.6,3.8,2.2,1.4,0.4,0.3,0.0,0.0,2.6,1.6,0.9,0.9,0.8,0.6,0.4,0.4,0.2,0.2,0.1,0.0,0.0,0.0,3.2,2.5,2.2,1.5,1.4,1.0,0.9,0.5,0.5,0.3,0.3,0.2,0.0,0.0,8.2,7.1,5.0,4.6,3.8,3.1,2.7,2.3,0.8,0.5,0.3,0.3,0.0,0.0,260.0,247.0,245.0,221.0,221.0,215.0,200.0,180.0,172.0,164.0,160.0,160.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,2.0,6.0,5.0,3.0,3.0,2.0,8.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0
3,1,Kansas,B12,28.99,118.7,89.7,77.3,0.022000000000000002,10.66,110.3,99.6,8.32,33,4,60.9,8.5,0.551,0.21600000000000003,0.251,0.349,0,0,1,2765,3365,9.35,24.38,17.2,55.5,0.58,16,13,11,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.402,0.0,0.0,0.0,4.0,1,3.0,7,7,0.0,6.8,5.0,2.4,2.0,1.7,1.5,0.5,0.3,0.3,0.2,0.1,0.1,0.1,0.1,2.2,1.4,0.8,0.4,0.3,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,8.0,4.9,3.6,3.3,2.2,1.9,1.9,0.9,0.6,0.4,0.3,0.2,0.1,0.0,0.596,0.579,0.574,0.5529999999999999,0.5479999999999999,0.519,0.479,0.433,0.429,0.4,0.364,0.348,0.292,0.28600000000000003,7.4,6.5,3.6,3.1,2.5,2.1,1.6,0.7,0.3,0.3,0.3,0.2,0.1,0.1,14.3,11.0,6.2,5.6,4.9,4.5,3.3,1.3,0.9,0.8,0.8,0.7,0.3,0.3,0.5,0.478,0.46399999999999997,0.4,0.375,0.364,0.289,0.278,0.268,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,6.4,3.7,1.2,1.1,1.0,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.5920000000000001,0.574,0.5529999999999999,0.541,0.504,0.493,0.469,0.40399999999999997,0.4,0.39399999999999996,0.375,0.364,0.31,0.2,7.7,6.6,5.4,4.5,3.1,2.8,2.5,0.7,0.5,0.3,0.3,0.3,0.3,0.1,15.3,11.2,9.9,9.7,6.1,5.6,5.6,1.3,1.2,1.0,0.8,0.8,0.7,0.5,1.0,0.8079999999999999,0.7929999999999999,0.787,0.755,0.738,0.6990000000000001,0.68,0.667,0.667,0.579,0.575,0.5,0.0,4.2,2.3,2.3,2.1,1.9,1.9,1.3,0.5,0.4,0.4,0.1,0.1,0.1,0.0,5.5,3.9,3.1,2.8,2.6,2.4,1.6,0.7,0.6,0.6,0.2,0.1,0.1,0.0,83.0,82.0,81.0,81.0,81.0,78.0,77.0,76.0,75.0,75.0,75.0,73.0,73.0,72.0,31.4,30.9,30.2,27.5,26.8,20.9,15.3,7.0,4.2,3.9,3.3,2.3,2.2,2.2,3.4,3.4,2.0,1.4,1.2,0.7,0.7,0.6,0.5,0.3,0.3,0.1,0.0,0.0,2.9,2.6,2.5,2.1,2.0,1.8,1.8,1.0,0.6,0.6,0.5,0.3,0.2,0.1,19.8,15.6,14.8,13.4,8.1,7.9,7.1,1.9,1.2,1.0,1.0,0.8,0.7,0.2,1.8,1.6,1.6,1.3,1.1,0.9,0.6,0.3,0.3,0.2,0.1,0.1,0.1,0.0,3.0,2.9,2.7,2.5,1.6,1.1,1.0,0.4,0.4,0.4,0.3,0.2,0.2,0.1,11.4,8.3,5.3,4.8,3.3,2.7,2.6,1.6,0.9,0.7,0.6,0.5,0.4,0.2,255.0,255.0,250.0,235.0,230.0,230.0,215.0,215.0,205.0,190.0,185.0,175.0,175.0,165.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,7.0,4.0,8.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
