,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
87,0.3,0.4,FR,1.1,.405,0.7,1.7,.500,0.0,0.1,.409,0.7,1.8,.586,0.7,1.2,25,0,6-7,"Philadelphia, PA",11.4,20,0.9,1.7,Shane Clark,F,2.2,,0.3," 2.2 Pts, 2.0 Reb, 0.3 Ast",villanova,0.3,2.0,per_game,205
88,0.0,0.4,SR,0.7,.522,0.6,1.1,,0.0,0.0,.522,0.6,1.1,.571,0.2,0.3,21,1,7-0,"Milwaukee, WI",5.1,21,0.6,1.0,Chris Charles,F,1.3,,0.1," 1.3 Pts, 1.2 Reb, 0.0 Ast",villanova,0.4,1.2,per_game,222
89,0.5,0.0,FR,0.3,.500,0.5,0.9,.000,0.0,0.1,.450,0.5,1.0,.700,0.4,0.5,20,0,6-5,"Philadelphia, PA",5.2,22,0.5,0.6,Bilal Benn,F,1.3,,0.2," 1.3 Pts, 0.8 Reb, 0.5 Ast",villanova,0.3,0.8,per_game,205
90,0.1,0.0,FR,0.4,.333,0.1,0.4,.455,0.4,0.8,.412,0.5,1.2,.500,0.1,0.3,14,0,6-6,"Silver Spring, MD",3.9,22,0.4,0.2,Dwayne Anderson,G,1.5,,0.1," 1.5 Pts, 0.8 Reb, 0.1 Ast",villanova,0.2,0.8,per_game,215
91,0.1,0.0,JR,0.4,.000,0.0,0.2,.500,0.1,0.2,.250,0.1,0.4,1.000,0.5,0.5,11,1,6-5,"Portland, OR",2.5,22,0.0,0.3,Baker Dunleavy,G,0.8,,0.2," 0.8 Pts, 0.4 Reb, 0.1 Ast",villanova,0.3,0.4,per_game,205
92,0.2,0.0,JR,0.0,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,,0.0,0.0,5,0,5-11,"Springfield, VA",0.8,4,0.0,0.2,Ross Condon,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.2 Ast",villanova,0.0,0.0,per_game,180
93,0.1,0.3,FR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,8,0,6-9,,2.6,42,0.3,0.3,Frank Tchuisi,F,0.0,,0.1," 0.0 Pts, 0.5 Reb, 0.1 Ast",villanova,0.0,0.5,per_game,215
94,1.8,0.1,SO,3.4,.566,3.1,5.4,.366,2.1,5.8,.462,5.2,11.3,.806,3.3,4.1,39,38,6-5,"Compton, CA",33.4,4,0.8,2.1,Arron Afflalo,G,15.8,2004,0.6," 15.8 Pts, 4.2 Reb, 1.8 Ast",ucla,2.0,4.2,per_game,215
95,2.9,0.4,JR,6.7,.514,6.0,11.7,.667,0.1,0.1,.515,6.1,11.8,.747,3.8,5.1,37,37,6-5,,34.5,2,2.8,2.8,P.J. Tucker,F,16.1,2003,1.8," 16.1 Pts, 9.5 Reb, 2.9 Ast",texas,3.1,9.5,per_game,225
96,3.0,1.0,SR,5.4,.634,6.5,10.3,.389,0.2,0.6,.621,6.7,10.8,.744,3.6,4.9,32,32,6-7,"Smithfield, UT",33.4,4,2.3,2.2,Nate Harris,F,17.3,,0.7," 17.3 Pts, 7.7 Reb, 3.0 Ast",utah-state,2.1,7.7,per_game,225
97,5.1,0.2,SO,2.0,.472,2.9,6.2,.333,1.7,5.1,.410,4.6,11.4,.717,2.5,3.4,37,37,6-2,,30.4,1,0.6,1.7,Jordan Farmar,G,13.5,2004,1.1," 13.5 Pts, 2.6 Reb, 5.1 Ast",ucla,3.6,2.6,per_game,180
98,1.3,0.6,FR,5.2,.611,3.3,5.4,.132,0.1,1.0,.538,3.4,6.4,.723,2.1,2.9,39,38,6-8,,29.5,23,3.0,2.5,Luc Richard Mbah a Moute,F,9.1,,1.1," 9.1 Pts, 8.2 Reb, 1.3 Ast",ucla,1.7,8.2,per_game,230
99,2.3,0.1,SR,2.5,.554,2.0,3.6,.393,0.7,1.8,.500,2.7,5.4,.776,1.5,1.9,31,30,6-6,,27.4,21,0.7,1.5,Cedric Bozeman,G,7.6,2001,0.9," 7.6 Pts, 3.3 Reb, 2.3 Ast",ucla,1.7,3.3,per_game,207
100,0.3,0.9,SR,2.8,.619,2.5,4.1,,0.0,0.0,.619,2.5,4.1,.602,2.0,3.3,33,24,7-0,,21.5,15,2.0,2.5,Ryan Hollins,C,7.0,,0.2," 7.0 Pts, 4.8 Reb, 0.3 Ast",ucla,1.2,4.8,per_game,230
101,2.3,0.1,FR,1.4,.434,1.5,3.5,.328,0.5,1.5,.402,2.0,5.0,.784,1.0,1.3,39,2,6-1,"Rancho Cucamonga, CA",19.2,2,0.4,1.4,Darren Collison,G,5.5,2005,0.9," 5.5 Pts, 1.8 Reb, 2.3 Ast",ucla,2.0,1.8,per_game,160
102,0.9,0.1,FR,0.8,.321,0.2,0.7,.383,0.9,2.5,.369,1.2,3.2,.714,0.1,0.2,38,5,6-5,"Aliso Viejo, CA",14.7,20,0.1,1.1,Michael Roll,G,3.4,,0.3," 3.4 Pts, 0.9 Reb, 0.9 Ast",ucla,0.7,0.9,per_game,200
103,0.4,0.2,FR,1.3,.658,1.5,2.2,.000,0.0,0.1,.640,1.5,2.3,.469,0.7,1.5,33,2,6-9,,14.0,12,1.1,2.2,Alfred Aboya,F,3.6,2005,0.5," 3.6 Pts, 2.4 Reb, 0.4 Ast",ucla,0.6,2.4,per_game,245
104,0.5,2.0,SO,5.5,.569,5.9,10.4,,0.0,0.0,.569,5.9,10.4,.646,3.2,4.9,37,37,6-11,"Dallas, TX",33.7,23,3.6,2.5,LaMarcus Aldridge,F,15.0,2004,1.4," 15.0 Pts, 9.2 Reb, 0.5 Ast",texas,1.6,9.2,per_game,240
105,3.1,0.3,SO,2.5,.456,1.7,3.7,.380,2.7,7.2,.405,4.4,10.9,.726,1.9,2.6,37,37,6-2,,33.2,1,1.1,2.4,Daniel Gibson,G,13.4,2004,1.3," 13.4 Pts, 3.6 Reb, 3.1 Ast",texas,1.9,3.6,per_game,190
106,3.0,0.3,SR,1.9,.472,1.4,2.9,.399,1.9,4.8,.426,3.3,7.7,.781,1.4,1.7,37,37,6-1,"Los Angeles, CA",27.6,12,0.4,1.4,Kenton Paulino,G,9.8,,0.9," 9.8 Pts, 2.3 Reb, 3.0 Ast",texas,1.8,2.3,per_game,185
107,1.4,1.7,SR,4.4,.500,2.5,4.9,.303,0.7,2.3,.437,3.2,7.2,.766,2.5,3.2,33,33,6-8,"Austin, TX",27.0,22,2.6,2.3,Brad Buckman,F,9.5,2002,0.9," 9.5 Pts, 7.0 Reb, 1.4 Ast",texas,1.9,7.0,per_game,235
108,3.0,0.0,FR,1.1,.422,0.7,1.7,.390,1.2,3.2,.401,2.0,4.9,.878,1.2,1.3,37,1,5-11,"Round Rock, TX",21.2,3,0.4,1.2,A.J. Abrams,G,6.4,2005,0.7," 6.4 Pts, 1.5 Reb, 3.0 Ast",texas,1.6,1.5,per_game,161
109,0.3,0.1,SO,1.8,.458,0.8,1.8,,0.0,0.0,.458,0.8,1.8,.704,0.6,0.8,32,3,6-7,"Camden, AL",13.6,21,1.3,1.0,Mike Williams,F,2.3,2004,0.3," 2.3 Pts, 3.1 Reb, 0.3 Ast",texas,0.5,3.1,per_game,240
110,2.6,0.1,SO,3.0,.479,2.8,5.9,.451,2.9,6.4,.465,5.8,12.4,.789,1.9,2.4,32,31,6-2,"Evanston, WY",33.3,20,0.5,1.8,Jaycee Carroll,G,16.3,,1.0," 16.3 Pts, 3.5 Reb, 2.6 Ast",utah-state,1.7,3.5,per_game,175
111,0.5,1.3,SR,3.9,.591,3.8,6.5,,0.0,0.0,.591,3.8,6.5,.647,1.4,2.1,32,32,6-10,,26.1,3,2.1,3.2,Cass Matheus,C,9.1,,0.5," 9.1 Pts, 6.0 Reb, 0.5 Ast",utah-state,1.5,6.0,per_game,235
112,0.7,0.2,JR,1.8,.569,3.1,5.4,.333,0.0,0.1,.565,3.1,5.5,.736,1.7,2.3,32,0,6-7,"Indianapolis, IN",17.7,30,1.0,1.1,Chaz Spicer,F,7.9,,0.6," 7.9 Pts, 2.8 Reb, 0.7 Ast",utah-state,1.3,2.8,per_game,215
113,4.6,0.1,SR,1.8,.403,0.9,2.3,.416,1.6,3.9,.411,2.5,6.2,.771,0.8,1.1,32,32,6-2,"Orange, CA",27.6,2,0.1,1.7,David Pak,G,7.5,,1.0," 7.5 Pts, 2.0 Reb, 4.6 Ast",utah-state,2.5,2.0,per_game,200
114,2.1,0.0,JR,2.5,.361,0.7,1.9,.374,1.6,4.3,.370,2.3,6.3,.689,1.0,1.4,32,26,6-3,"Raleigh, NC",25.9,24,0.9,2.0,Durrall Peterson,G,7.2,,0.4," 7.2 Pts, 3.4 Reb, 2.1 Ast",utah-state,1.1,3.4,per_game,200
115,1.1,0.1,JR,2.0,.516,1.1,2.1,.000,0.0,0.2,.471,1.1,2.3,.696,0.5,0.7,31,5,6-6,"Lancaster, TX",15.0,21,0.9,1.2,Chris Session,F,2.6,,0.5," 2.6 Pts, 2.9 Reb, 1.1 Ast",utah-state,1.1,2.9,per_game,215
116,2.6,0.0,SR,0.9,.143,0.0,0.2,.418,0.8,1.9,.387,0.8,2.1,.625,0.3,0.6,29,1,6-1,"Garland, UT",17.4,23,0.1,1.4,Chris Huber,G,2.8,,0.4," 2.8 Pts, 1.0 Reb, 2.6 Ast",utah-state,1.1,1.0,per_game,190
117,0.0,0.2,FR,1.0,.722,1.0,1.4,,0.0,0.0,.722,1.0,1.4,.455,0.4,0.8,13,0,6-8,"Salt Lake City, UT",7.5,35,0.5,1.1,Nate Bendall,F,2.4,,0.1," 2.4 Pts, 1.5 Reb, 0.0 Ast",utah-state,0.5,1.5,per_game,250
118,0.4,0.0,SO,1.1,.091,0.0,0.5,.167,0.2,1.1,.143,0.2,1.7,.778,0.3,0.4,21,1,6-6,"St. George, UT",7.6,3,0.1,0.6,Nick Hammer,F,1.0,,0.2," 1.0 Pts, 1.3 Reb, 0.4 Ast",utah-state,0.6,1.3,per_game,205
119,0.0,1.1,SO,2.3,.509,1.3,2.5,.000,0.0,0.0,.500,1.3,2.6,.564,1.0,1.9,21,8,6-9,"Huntington Park, CA",14.0,14,1.6,1.9,Lorenzo Mata-Real,C,3.6,,0.4," 3.6 Pts, 3.9 Reb, 0.0 Ast",ucla,0.7,3.9,per_game,237
120,0.0,0.1,FR,1.0,.566,1.0,1.7,,0.0,0.0,.566,1.0,1.7,.419,0.4,1.0,31,4,6-9,,9.8,1,0.5,1.2,Ryan Wright,F,2.4,2005,0.2," 2.4 Pts, 1.5 Reb, 0.0 Ast",ucla,0.6,1.5,per_game,238
121,1.0,0.3,SO,2.8,.385,2.5,6.5,.462,1.5,3.3,.410,4.0,9.8,.875,1.8,2.0,4,4,6-5,"Los Angeles, CA",29.8,3,2.0,2.8,Josh Shipp,F,11.3,2004,0.5," 11.3 Pts, 4.8 Reb, 1.0 Ast",ucla,1.8,4.8,per_game,220
122,0.1,0.2,SR,0.7,.481,0.7,1.5,,0.0,0.0,.481,0.7,1.5,.556,0.3,0.5,18,2,7-0,"Olympia, WA",6.3,45,0.6,0.7,Michael Fey,C,1.7,2001,0.2," 1.7 Pts, 1.3 Reb, 0.1 Ast",ucla,0.2,1.3,per_game,270
123,0.3,0.0,SR,0.4,.571,0.2,0.4,.500,0.1,0.2,.545,0.3,0.6,1.000,0.1,0.1,18,1,6-3,"Union City, CA",3.6,10,0.3,0.4,Janou Rubin,G,0.9,,0.0," 0.9 Pts, 0.7 Reb, 0.3 Ast",ucla,0.4,0.7,per_game,208
124,0.0,0.0,FR,0.0,.000,0.0,0.1,,0.0,0.0,.000,0.0,0.1,.000,0.0,0.1,7,0,5-10,"Lake Forest, CA",1.3,11,0.0,0.1,Kelvin Kim,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",ucla,0.0,0.0,per_game,175
125,0.1,0.5,FR,0.9,.429,0.5,1.2,.308,0.3,0.9,.377,0.8,2.1,.700,0.5,0.7,29,0,6-10,"Clear Lake, TX",7.7,32,0.5,1.3,Connor Atchley,C,2.3,,0.2," 2.3 Pts, 1.4 Reb, 0.1 Ast",texas,0.7,1.4,per_game,228
126,0.4,0.0,SO,0.5,.571,0.2,0.3,.371,0.5,1.4,.405,0.7,1.7,.714,0.2,0.3,25,0,6-1,"Amarillo, TX",6.3,4,0.2,0.6,J.D. Lewis,G,2.1,,0.2," 2.1 Pts, 0.7 Reb, 0.4 Ast",texas,0.6,0.7,per_game,173
127,0.5,0.0,JR,0.8,.263,0.2,0.9,.214,0.1,0.6,.242,0.4,1.5,.500,0.2,0.4,22,0,6-2,"Hebron, MD",5.4,30,0.5,0.7,Craig Winder,G,1.0,,0.7," 1.0 Pts, 1.2 Reb, 0.5 Ast",texas,0.5,1.2,per_game,190
128,1.3,0.7,SO,1.3,.333,0.3,1.0,.333,0.7,2.0,.333,1.0,3.0,.333,0.3,1.0,3,0,6-7,"Texas City, TX",15.3,1,1.0,1.3,Dion Dowell,F,3.0,2004,0.3," 3.0 Pts, 2.3 Reb, 1.3 Ast",texas,0.7,2.3,per_game,205
129,1.3,0.0,JR,0.8,.500,0.3,0.5,.000,0.0,0.8,.200,0.3,1.3,,0.0,0.0,4,0,6-2,"Newark, NJ",6.8,12,0.0,0.3,Everett Morgan,G,0.5,,0.3," 0.5 Pts, 0.8 Reb, 1.3 Ast",utah-state,0.5,0.8,per_game,185
130,0.0,0.1,SO,0.1,.000,0.0,0.1,,0.0,0.0,.000,0.0,0.1,.000,0.0,0.2,12,0,6-5,"Riverside, CA",1.0,5,0.0,0.0,DeAndre Robinson,G,0.0,,0.0," 0.0 Pts, 0.1 Reb, 0.0 Ast",ucla,0.0,0.1,per_game,204
131,0.3,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,4,0,5-10,"Oakland, CA",0.5,0,0.0,0.0,Nican Robinson,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.3 Ast",ucla,0.0,0.0,per_game,185
132,1.9,0.1,SO,2.5,.536,2.0,3.7,.437,3.8,8.7,.466,5.8,12.4,.917,1.8,2.0,30,30,6-2,"Maysville, KY",31.9,5,1.0,1.8,Chris Lofton,G,17.2,,2.0," 17.2 Pts, 3.5 Reb, 1.9 Ast",tennessee,1.2,3.5,per_game,200
133,3.9,0.1,SR,2.6,.497,2.9,5.8,.422,1.6,3.9,.467,4.5,9.7,.878,4.6,5.2,30,30,6-2,"Las Vegas, NV",31.9,32,0.5,2.6,C.J. Watson,G,15.3,2002,2.0," 15.3 Pts, 3.1 Reb, 3.9 Ast",tennessee,2.1,3.1,per_game,180
134,1.0,1.1,JR,2.2,.564,4.1,7.3,.200,0.0,0.2,.556,4.2,7.5,.623,2.2,3.5,30,29,6-10,"Florence, SC",24.9,1,1.9,2.6,Major Wingate,C,10.6,2003,0.4," 10.6 Pts, 4.0 Reb, 1.0 Ast",tennessee,2.3,4.0,per_game,250
135,1.9,0.1,SO,2.1,.442,1.1,2.6,.377,2.0,5.4,.397,3.2,8.0,.569,1.1,1.9,30,0,6-2,"Cleveland, TN",24.0,2,0.9,1.9,JaJuan Smith,G,9.5,,1.3," 9.5 Pts, 3.1 Reb, 1.9 Ast",tennessee,1.3,3.1,per_game,195
136,1.6,1.1,SR,4.2,.489,3.8,7.7,.143,0.0,0.2,.479,3.8,7.9,.643,1.8,2.8,30,16,6-7,"Los Angeles, CA",25.2,22,2.5,3.0,Andre Patterson,F,9.4,2001,1.2," 9.4 Pts, 6.7 Reb, 1.6 Ast",tennessee,2.0,6.7,per_game,217
137,1.5,0.3,SR,1.9,.520,3.5,6.7,.125,0.0,0.3,.505,3.5,7.0,.491,0.9,1.8,30,15,6-5,"Houston, TX",19.3,3,1.3,1.2,Stanley Asumnu,G,8.0,,0.9," 8.0 Pts, 3.2 Reb, 1.5 Ast",tennessee,1.3,3.2,per_game,215
138,3.9,0.4,JR,3.9,.500,1.9,3.8,.270,0.7,2.5,.410,2.6,6.3,.582,1.3,2.2,30,30,6-4,"Memphis, TN",27.3,23,1.5,2.7,Dane Bradshaw,G,7.1,,1.9," 7.1 Pts, 5.4 Reb, 3.9 Ast",tennessee,1.4,5.4,per_game,205
139,0.7,0.0,SO,0.3,.417,0.2,0.4,.395,0.5,1.3,.400,0.7,1.7,.750,0.1,0.1,30,0,6-3,"Auburn, AL",7.8,15,0.1,0.9,Jordan Howell,G,1.9,,0.1," 1.9 Pts, 0.4 Reb, 0.7 Ast",tennessee,0.4,0.4,per_game,190
140,0.5,0.1,FR,0.6,.412,0.2,0.6,.222,0.1,0.3,.346,0.3,0.9,.696,0.6,0.8,29,0,6-9,"Cincinnati, OH",5.9,34,0.6,1.1,Ryan Childress,F,1.2,,0.1," 1.2 Pts, 1.2 Reb, 0.5 Ast",tennessee,0.4,1.2,per_game,235
141,0.3,0.0,SR,0.6,.500,0.2,0.4,.000,0.0,0.1,.400,0.2,0.5,,0.0,0.0,11,1,5-11,"Smyrna, TN",3.0,11,0.1,0.4,Eddie DeBro,G,0.4,,0.1," 0.4 Pts, 0.7 Reb, 0.3 Ast",tennessee,0.2,0.7,per_game,190
142,0.0,0.0,FR,0.2,.333,0.2,0.5,.000,0.0,0.2,.250,0.2,0.7,,0.0,0.0,6,1,6-7,"Knoxville, TN",1.8,30,0.0,0.0,Ben Bosse,F,0.3,,0.2," 0.3 Pts, 0.2 Reb, 0.0 Ast",tennessee,0.0,0.2,per_game,197
143,0.0,0.0,SR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.000,2.0,2.0,1,1,6-3,"Richmond, VA",2.0,44,1.0,0.0,Jonah Cox,F,2.0,,1.0," 2.0 Pts, 1.0 Reb, 0.0 Ast",tennessee,0.0,1.0,per_game,185
144,0.0,0.0,FR,0.3,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,.000,0.0,0.5,4,1,5-11,"Fredericksburg, VA",1.3,21,0.5,0.0,Justin Jackson,G,0.0,,0.0," 0.0 Pts, 0.8 Reb, 0.0 Ast",tennessee,0.0,0.8,per_game,173
145,0.0,0.3,SO,0.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,4,1,6-4,"Knoxville, TN",1.0,21,0.0,0.0,Jordan Smith,F,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.0 Ast",tennessee,1.0,0.5,per_game,190
146,0.0,0.0,FR,0.3,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,3,1,6-0,"Huntington, WV",1.7,24,0.0,0.0,Tanner Wild,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",tennessee,0.0,0.3,per_game,170
147,4.0,0.0,JR,2.7,.496,4.6,9.2,.330,1.2,3.7,.448,5.8,12.9,.764,3.2,4.2,30,30,6-3,"Dallas, TX",34.7,1,0.7,2.6,Acie Law,G,16.1,,1.7," 16.1 Pts, 3.4 Reb, 4.0 Ast",texas-am,2.5,3.4,per_game,195
148,1.5,0.5,SO,4.3,.535,5.1,9.5,.105,0.1,0.6,.508,5.2,10.2,.735,4.9,6.7,30,30,6-9,"Normangee, TX",29.0,30,2.2,3.0,Joseph Jones,C,15.3,,1.5," 15.3 Pts, 6.5 Reb, 1.5 Ast",texas-am,1.9,6.5,per_game,255
149,1.6,0.3,FR,1.8,.500,0.9,1.7,.401,1.8,4.6,.429,2.7,6.3,.689,1.0,1.5,31,5,6-7,"Dallas, TX",20.4,23,0.9,1.4,Josh Carter,F,8.3,,0.5," 8.3 Pts, 2.7 Reb, 1.6 Ast",texas-am,1.4,2.7,per_game,200
150,2.7,0.3,SO,3.3,.405,0.5,1.2,.403,1.7,4.2,.404,2.2,5.4,.643,0.9,1.4,31,31,6-4,"Dallas, TX",30.0,22,0.2,3.3,Dominique Kirk,G,6.9,,1.4," 6.9 Pts, 3.5 Reb, 2.7 Ast",texas-am,1.4,3.5,per_game,185
151,1.0,0.4,JR,2.0,.587,2.5,4.2,.556,0.2,0.3,.585,2.6,4.5,.564,1.0,1.8,30,0,6-10,,17.1,44,1.4,2.8,Antanas Kavaliauskas,C,6.5,,0.5," 6.5 Pts, 3.4 Reb, 1.0 Ast",texas-am,1.2,3.4,per_game,250
152,1.5,1.0,JR,1.7,.470,1.8,3.8,,0.0,0.0,.470,1.8,3.8,.647,1.8,2.7,31,30,6-8,,23.0,42,1.6,2.9,Marlon Pompey,F,5.3,,0.9," 5.3 Pts, 3.4 Reb, 1.5 Ast",texas-am,1.6,3.4,per_game,225
153,1.1,0.1,JR,0.6,.250,0.2,0.9,.400,0.1,0.3,.286,0.4,1.2,.625,0.3,0.5,17,7,6-3,"Sacramento, CA",7.9,1,0.1,1.1,Chris Walker,G,1.1,,0.3," 1.1 Pts, 0.7 Reb, 1.1 Ast",oklahoma,1.2,0.7,per_game,192
154,2.2,0.1,SR,1.3,.397,1.2,3.0,.357,0.2,0.6,.390,1.4,3.6,.615,1.0,1.7,23,3,6-2,"Springfield, IL",14.7,21,0.3,1.4,Eddie Smith,G,4.0,,0.9," 4.0 Pts, 1.6 Reb, 2.2 Ast",texas-am,1.1,1.6,per_game,0
155,0.6,0.0,SO,0.4,.333,0.1,0.4,.333,0.6,1.9,.333,0.8,2.4,.875,0.5,0.6,28,2,6-1,"Dallas, TX",7.6,1,0.1,0.8,Kenneth White,G,2.7,,0.2," 2.7 Pts, 0.5 Reb, 0.6 Ast",texas-am,0.4,0.5,per_game,185
156,0.5,0.2,FR,0.8,.293,0.5,1.6,.000,0.0,0.2,.261,0.5,1.8,.610,1.0,1.6,26,0,6-7,"Houston, TX",6.2,2,0.7,1.2,Martellus Bennett,F,1.9,2005,0.4," 1.9 Pts, 1.5 Reb, 0.5 Ast",texas-am,0.7,1.5,per_game,250
157,0.5,0.2,SR,0.8,.364,0.3,0.8,.000,0.0,0.1,.333,0.3,0.9,.200,0.2,0.8,13,0,6-7,"Spring, TX",5.4,4,0.7,0.5,Edjuan Green,F,0.8,,0.3," 0.8 Pts, 1.5 Reb, 0.5 Ast",texas-am,0.4,1.5,per_game,230
158,1.0,0.0,JR,0.0,1.000,0.3,0.3,.200,0.3,1.7,.333,0.7,2.0,,0.0,0.0,3,0,6-3,"Houston, TX",5.0,24,0.0,0.0,Jeffrey Addai,G,1.7,,0.0," 1.7 Pts, 0.0 Reb, 1.0 Ast",texas-am,1.7,0.0,per_game,185
159,0.3,0.0,JR,0.2,.000,0.0,0.2,1.000,0.2,0.2,.500,0.2,0.3,,0.0,0.0,6,0,5-10,"Lavernia, TX",2.3,12,0.0,0.0,Brian Blackburn,G,0.5,,0.2," 0.5 Pts, 0.2 Reb, 0.3 Ast",texas-am,0.0,0.2,per_game,165
160,0.0,0.0,JR,0.3,,0.0,0.0,1.000,0.1,0.1,1.000,0.1,0.1,,0.0,0.0,7,0,,"Lumberton, TX",1.3,14,0.0,0.0,Josh Johnston,G,0.4,,0.1," 0.4 Pts, 0.3 Reb, 0.0 Ast",texas-am,0.0,0.3,per_game,165
161,5.9,0.1,SR,1.8,.385,2.0,5.2,.334,2.9,8.8,.353,4.9,14.0,.902,3.2,3.5,35,35,6-2,"Scranton, PA",35.2,3,0.9,1.3,Gerry McNamara,G,16.0,2002,1.9," 16.0 Pts, 2.7 Reb, 5.9 Ast",syracuse,3.3,2.7,per_game,182
162,0.0,0.0,FR,0.5,1.000,0.5,0.5,,0.0,0.0,1.000,0.5,0.5,,0.0,0.0,2,0,,"Boerne, TX",3.0,33,0.0,0.0,Drew Benac,,1.0,,0.0," 1.0 Pts, 0.5 Reb, 0.0 Ast",texas-am,0.0,0.5,per_game,210
163,1.0,0.0,JR,2.0,1.000,1.0,1.0,.000,0.0,1.0,.500,1.0,2.0,,0.0,0.0,1,0,6-2,"San Antonio, TX",13.0,20,0.0,3.0,Logan Lee,G,2.0,,0.0," 2.0 Pts, 2.0 Reb, 1.0 Ast",texas-am,1.0,2.0,per_game,185
164,0.0,0.0,FR,0.0,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,3,0,6-0,"Houston, TX",2.0,24,0.0,1.0,David Devezin,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",texas-am,0.0,0.0,per_game,180
165,0.0,0.0,FR,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,,6-0,,,,,,John Johnston,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",texas-am,,0.0,per_game,
166,0.0,0.0,SO,0.0,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,4,0,6-5,"Lufkin, TX",2.0,32,0.0,0.8,Beau Muhlbach,G,0.0,,0.3," 0.0 Pts, 0.0 Reb, 0.0 Ast",texas-am,0.0,0.0,per_game,205
167,1.4,0.9,JR,4.1,.497,2.6,5.3,.363,2.1,5.7,.427,4.7,11.0,.677,1.8,2.7,35,35,6-8,"Barrington, RI",33.3,34,1.7,2.7,Demetris Nichols,F,13.3,2003,1.3," 13.3 Pts, 5.8 Reb, 1.4 Ast",syracuse,1.8,5.8,per_game,216
168,2.3,0.4,FR,2.0,.486,3.1,6.3,.376,1.4,3.8,.445,4.5,10.1,.821,1.8,2.2,35,30,6-4,"Bay City, MI",27.1,23,0.5,2.7,Eric Devendorf,G,12.2,2005,1.0," 12.2 Pts, 2.5 Reb, 2.3 Ast",syracuse,2.3,2.5,per_game,180
169,1.6,1.3,JR,4.7,.563,4.5,8.0,.333,0.1,0.2,.558,4.5,8.1,.421,1.6,3.8,35,35,6-9,"Jersey City, NJ",31.9,33,3.0,3.3,Terrence Roberts,F,10.7,2003,1.4," 10.7 Pts, 7.6 Reb, 1.6 Ast",syracuse,2.0,7.6,per_game,228
170,0.7,2.8,JR,4.5,.524,2.9,5.5,,0.0,0.0,.524,2.9,5.5,.538,1.4,2.7,35,35,6-11,"Paterson, NJ",29.8,13,2.8,3.1,Darryl Watkins,C,7.1,2003,1.3," 7.1 Pts, 7.3 Reb, 0.7 Ast",syracuse,1.8,7.3,per_game,258
171,1.6,0.0,SO,1.2,.541,1.1,2.0,.229,0.3,1.1,.427,1.3,3.1,.746,1.4,1.9,31,0,6-2,"Utica, NY",12.9,30,0.1,0.8,Josh Wright,G,4.3,2004,0.9," 4.3 Pts, 1.4 Reb, 1.6 Ast",syracuse,1.4,1.4,per_game,175
172,1.3,0.1,JR,2.0,.448,1.4,3.1,.211,0.1,0.6,.411,1.5,3.6,.458,0.6,1.4,34,5,6-5,"Bronx, NY",14.0,1,1.3,1.6,Louie McCroskey,G,3.8,,0.8," 3.8 Pts, 3.3 Reb, 1.3 Ast",syracuse,1.4,3.3,per_game,208
173,0.3,0.4,SR,1.2,.422,0.7,1.6,.278,0.2,0.6,.381,0.8,2.2,.639,0.8,1.2,29,0,6-9,"Watertown, NY",10.0,24,0.9,1.0,Matt Gorman,F,2.6,,0.2," 2.6 Pts, 2.1 Reb, 0.3 Ast",syracuse,0.5,2.1,per_game,235
174,0.1,0.4,FR,1.7,.561,0.8,1.4,,0.0,0.0,.561,0.8,1.4,.444,0.4,0.9,29,0,6-9,"Lanham, MD",8.4,21,1.1,1.1,Arinze Onuaku,C,2.0,,0.2," 2.0 Pts, 2.8 Reb, 0.1 Ast",syracuse,0.4,2.8,per_game,261
